line_id,crm_invoice_id,product_id,quantity,unit_price,line_total
CRM-LN-000372,CRM-INV-00129,PROD-0055,2,173.52,347.04
CRM-LN-000373,CRM-INV-00129,PROD-0038,8,54.08,432.64
CRM-LN-000374,CRM-INV-00130,PROD-0082,5,28.92,144.60
CRM-LN-000375,CRM-INV-00130,PROD-0011,8,283.89,2271.12
CRM-LN-000376,CRM-INV-00131,PROD-0061,8,422.03,3376.24
CRM-LN-000377,CRM-INV-00131,PROD-0085,5,284.56,1422.80
CRM-LN-000378,CRM-INV-00131,PROD-0012,7,343.50,2404.50
CRM-LN-000379,CRM-INV-00131,PROD-0024,6,363.40,2180.40
CRM-LN-000380,CRM-INV-00132,PROD-0006,5,348.13,1740.65
CRM-LN-000381,CRM-INV-00132,PROD-0057,8,137.35,1098.80
CRM-LN-000382,CRM-INV-00132,PROD-0034,4,233.28,933.12
CRM-LN-000383,CRM-INV-00132,PROD-0035,1,386.42,386.42
CRM-LN-000384,CRM-INV-00133,PROD-0011,6,283.89,1703.34
CRM-LN-000385,CRM-INV-00134,PROD-0030,1,494.13,494.13
CRM-LN-000386,CRM-INV-00134,PROD-0050,7,422.65,2958.55
CRM-LN-000387,CRM-INV-00134,PROD-0069,8,302.17,2417.36
CRM-LN-000388,CRM-INV-00134,PROD-0074,4,21.14,84.56
CRM-LN-000389,CRM-INV-00134,PROD-0061,5,422.03,2110.15
CRM-LN-000390,CRM-INV-00135,PROD-0074,3,21.14,63.42
CRM-LN-000391,CRM-INV-00135,PROD-0016,8,229.45,1835.60
CRM-LN-000392,CRM-INV-00135,PROD-0023,3,216.00,648.00
CRM-LN-000393,CRM-INV-00135,PROD-0028,4,240.31,961.24
CRM-LN-000394,CRM-INV-00135,PROD-0017,1,399.96,399.96
CRM-LN-000395,CRM-INV-00136,PROD-0081,3,291.38,874.14
CRM-LN-000396,CRM-INV-00136,PROD-0077,5,483.25,2416.25
CRM-LN-000397,CRM-INV-00137,PROD-0012,7,343.50,2404.50
CRM-LN-000398,CRM-INV-00138,PROD-0067,8,465.51,3724.08
CRM-LN-000399,CRM-INV-00138,PROD-0002,7,368.34,2578.38
CRM-LN-000400,CRM-INV-00138,PROD-0015,7,309.23,2164.61
CRM-LN-000401,CRM-INV-00139,PROD-0098,2,158.68,317.36
CRM-LN-000402,CRM-INV-00139,PROD-0014,2,162.38,324.76
CRM-LN-000403,CRM-INV-00139,PROD-0037,6,128.73,772.38
CRM-LN-000404,CRM-INV-00139,PROD-0053,5,80.81,404.05
CRM-LN-000405,CRM-INV-00139,PROD-0050,8,422.65,3381.20
CRM-LN-000406,CRM-INV-00140,PROD-0036,7,148.18,1037.26
CRM-LN-000407,CRM-INV-00140,PROD-0019,7,177.57,1242.99
CRM-LN-000408,CRM-INV-00141,PROD-0007,8,191.65,1533.20
CRM-LN-000409,CRM-INV-00141,PROD-0035,6,386.42,2318.52
CRM-LN-000410,CRM-INV-00142,PROD-0063,2,474.66,949.32
CRM-LN-000411,CRM-INV-00142,PROD-0030,3,494.13,1482.39
CRM-LN-000412,CRM-INV-00142,PROD-0039,8,351.57,2812.56
CRM-LN-000413,CRM-INV-00143,PROD-0078,2,390.70,781.40
CRM-LN-000414,CRM-INV-00143,PROD-0025,8,133.33,1066.64
CRM-LN-000415,CRM-INV-00143,PROD-0028,7,240.31,1682.17
CRM-LN-000416,CRM-INV-00143,PROD-0095,8,107.90,863.20
CRM-LN-000417,CRM-INV-00144,PROD-0066,3,482.89,1448.67
CRM-LN-000418,CRM-INV-00145,PROD-0018,1,334.54,334.54
CRM-LN-000419,CRM-INV-00145,PROD-0023,4,216.00,864.00
CRM-LN-000420,CRM-INV-00145,PROD-0026,1,447.94,447.94
CRM-LN-000421,CRM-INV-00145,PROD-0032,1,221.97,221.97
CRM-LN-000422,CRM-INV-00146,PROD-0036,6,148.18,889.08
CRM-LN-000423,CRM-INV-00146,PROD-0060,7,380.80,2665.60
CRM-LN-000424,CRM-INV-00147,PROD-0031,6,312.14,1872.84
CRM-LN-000425,CRM-INV-00148,PROD-0076,6,358.04,2148.24
CRM-LN-000426,CRM-INV-00148,PROD-0045,3,380.44,1141.32
CRM-LN-000427,CRM-INV-00148,PROD-0034,2,233.28,466.56
CRM-LN-000428,CRM-INV-00148,PROD-0037,1,128.73,128.73
CRM-LN-000429,CRM-INV-00149,PROD-0100,4,37.08,148.32
CRM-LN-000430,CRM-INV-00149,PROD-0029,4,236.38,945.52
CRM-LN-000431,CRM-INV-00149,PROD-0087,4,284.26,1137.04
CRM-LN-000432,CRM-INV-00149,PROD-0035,7,386.42,2704.94
CRM-LN-000433,CRM-INV-00149,PROD-0066,1,482.89,482.89
CRM-LN-000434,CRM-INV-00150,PROD-0061,3,422.03,1266.09
CRM-LN-000435,CRM-INV-00151,PROD-0029,5,236.38,1181.90
CRM-LN-000436,CRM-INV-00152,PROD-0055,7,173.52,1214.64
CRM-LN-000437,CRM-INV-00152,PROD-0045,8,380.44,3043.52
CRM-LN-000438,CRM-INV-00152,PROD-0033,4,450.15,1800.60
CRM-LN-000439,CRM-INV-00153,PROD-0051,2,274.05,548.10
CRM-LN-000440,CRM-INV-00153,PROD-0001,6,33.55,201.30
CRM-LN-000441,CRM-INV-00153,PROD-0072,5,394.58,1972.90
CRM-LN-000442,CRM-INV-00153,PROD-0039,2,351.57,703.14
CRM-LN-000443,CRM-INV-00153,PROD-0062,2,76.22,152.44
CRM-LN-000444,CRM-INV-00154,PROD-0036,5,148.18,740.90
CRM-LN-000445,CRM-INV-00154,PROD-0084,5,180.06,900.30
CRM-LN-000446,CRM-INV-00154,PROD-0025,3,133.33,399.99
CRM-LN-000447,CRM-INV-00155,PROD-0077,7,483.25,3382.75
CRM-LN-000448,CRM-INV-00156,PROD-0084,8,180.06,1440.48
CRM-LN-000449,CRM-INV-00157,PROD-0052,7,288.73,2021.11
CRM-LN-000450,CRM-INV-00157,PROD-0095,1,107.90,107.90
CRM-LN-000451,CRM-INV-00157,PROD-0075,4,66.19,264.76
CRM-LN-000452,CRM-INV-00157,PROD-0044,4,246.34,985.36
CRM-LN-000453,CRM-INV-00158,PROD-0086,6,56.52,339.12
CRM-LN-000454,CRM-INV-00158,PROD-0065,5,482.41,2412.05
CRM-LN-000455,CRM-INV-00158,PROD-0022,3,311.47,934.41
CRM-LN-000456,CRM-INV-00158,PROD-0038,2,54.08,108.16
CRM-LN-000457,CRM-INV-00159,PROD-0098,3,158.68,476.04
CRM-LN-000458,CRM-INV-00159,PROD-0088,6,328.26,1969.56
CRM-LN-000459,CRM-INV-00159,PROD-0084,2,180.06,360.12
CRM-LN-000460,CRM-INV-00159,PROD-0029,6,236.38,1418.28
CRM-LN-000461,CRM-INV-00159,PROD-0029,5,236.38,1181.90
CRM-LN-000462,CRM-INV-00160,PROD-0075,5,66.19,330.95
CRM-LN-000463,CRM-INV-00160,PROD-0060,2,380.80,761.60
CRM-LN-000464,CRM-INV-00160,PROD-0061,1,422.03,422.03
CRM-LN-000465,CRM-INV-00161,PROD-0010,8,338.44,2707.52
CRM-LN-000466,CRM-INV-00161,PROD-0025,2,133.33,266.66
CRM-LN-000467,CRM-INV-00161,PROD-0088,7,328.26,2297.82
CRM-LN-000468,CRM-INV-00161,PROD-0068,5,207.38,1036.90
CRM-LN-000469,CRM-INV-00161,PROD-0053,1,80.81,80.81
CRM-LN-000470,CRM-INV-00162,PROD-0044,7,246.34,1724.38
CRM-LN-000471,CRM-INV-00162,PROD-0073,8,335.84,2686.72
CRM-LN-000472,CRM-INV-00163,PROD-0063,6,474.66,2847.96
CRM-LN-000473,CRM-INV-00164,PROD-0001,8,33.55,268.40
CRM-LN-000474,CRM-INV-00165,PROD-0074,3,21.14,63.42
CRM-LN-000475,CRM-INV-00165,PROD-0063,2,474.66,949.32
CRM-LN-000476,CRM-INV-00166,PROD-0052,7,288.73,2021.11
CRM-LN-000477,CRM-INV-00166,PROD-0062,7,76.22,533.54
CRM-LN-000478,CRM-INV-00166,PROD-0001,1,33.55,33.55
CRM-LN-000479,CRM-INV-00166,PROD-0069,4,302.17,1208.68
CRM-LN-000480,CRM-INV-00167,PROD-0097,4,304.44,1217.76
CRM-LN-000481,CRM-INV-00167,PROD-0003,1,492.35,492.35
CRM-LN-000482,CRM-INV-00167,PROD-0081,4,291.38,1165.52
CRM-LN-000483,CRM-INV-00168,PROD-0014,7,162.38,1136.66
CRM-LN-000484,CRM-INV-00168,PROD-0065,5,482.41,2412.05
CRM-LN-000485,CRM-INV-00169,PROD-0059,6,123.75,742.50
CRM-LN-000486,CRM-INV-00169,PROD-0056,3,149.95,449.85
CRM-LN-000487,CRM-INV-00169,PROD-0044,8,246.34,1970.72
CRM-LN-000488,CRM-INV-00170,PROD-0003,4,492.35,1969.40
CRM-LN-000489,CRM-INV-00170,PROD-0029,3,236.38,709.14
CRM-LN-000490,CRM-INV-00170,PROD-0028,1,240.31,240.31
CRM-LN-000491,CRM-INV-00170,PROD-0076,3,358.04,1074.12
CRM-LN-000492,CRM-INV-00171,PROD-0049,5,339.40,1697.00
CRM-LN-000493,CRM-INV-00172,PROD-0007,2,191.65,383.30
CRM-LN-000494,CRM-INV-00172,PROD-0084,1,180.06,180.06
CRM-LN-000495,CRM-INV-00172,PROD-0007,2,191.65,383.30
CRM-LN-000496,CRM-INV-00172,PROD-0054,8,141.18,1129.44
CRM-LN-000497,CRM-INV-00172,PROD-0049,2,339.40,678.80
CRM-LN-000498,CRM-INV-00173,PROD-0027,1,392.53,392.53
CRM-LN-000499,CRM-INV-00173,PROD-0039,7,351.57,2460.99
CRM-LN-000500,CRM-INV-00174,PROD-0080,3,150.28,450.84
CRM-LN-000501,CRM-INV-00174,PROD-0054,2,141.18,282.36
CRM-LN-000502,CRM-INV-00174,PROD-0066,2,482.89,965.78
CRM-LN-000503,CRM-INV-00175,PROD-0078,4,390.70,1562.80
CRM-LN-000504,CRM-INV-00175,PROD-0100,5,37.08,185.40
CRM-LN-000505,CRM-INV-00176,PROD-0038,3,54.08,162.24
CRM-LN-000506,CRM-INV-00176,PROD-0006,8,348.13,2785.04
CRM-LN-000507,CRM-INV-00176,PROD-0027,8,392.53,3140.24
CRM-LN-000508,CRM-INV-00176,PROD-0043,4,430.52,1722.08
CRM-LN-000509,CRM-INV-00177,PROD-0074,8,21.14,169.12
CRM-LN-000510,CRM-INV-00178,PROD-0010,2,338.44,676.88
CRM-LN-000511,CRM-INV-00178,PROD-0033,4,450.15,1800.60
CRM-LN-000512,CRM-INV-00178,PROD-0059,5,123.75,618.75
CRM-LN-000513,CRM-INV-00178,PROD-0034,8,233.28,1866.24
CRM-LN-000514,CRM-INV-00178,PROD-0007,2,191.65,383.30
CRM-LN-000515,CRM-INV-00179,PROD-0047,6,450.44,2702.64
CRM-LN-000516,CRM-INV-00179,PROD-0055,2,173.52,347.04
CRM-LN-000517,CRM-INV-00179,PROD-0013,1,291.02,291.02
CRM-LN-000518,CRM-INV-00180,PROD-0043,6,430.52,2583.12
CRM-LN-000519,CRM-INV-00180,PROD-0057,5,137.35,686.75
CRM-LN-000520,CRM-INV-00181,PROD-0024,2,363.40,726.80
CRM-LN-000521,CRM-INV-00181,PROD-0052,7,288.73,2021.11
CRM-LN-000522,CRM-INV-00181,PROD-0059,5,123.75,618.75
CRM-LN-000523,CRM-INV-00182,PROD-0054,3,141.18,423.54
CRM-LN-000524,CRM-INV-00182,PROD-0015,3,309.23,927.69
CRM-LN-000525,CRM-INV-00182,PROD-0090,1,163.51,163.51
CRM-LN-000526,CRM-INV-00182,PROD-0021,2,86.47,172.94
CRM-LN-000527,CRM-INV-00183,PROD-0087,8,284.26,2274.08
CRM-LN-000528,CRM-INV-00183,PROD-0024,7,363.40,2543.80
CRM-LN-000529,CRM-INV-00183,PROD-0100,6,37.08,222.48
CRM-LN-000530,CRM-INV-00183,PROD-0079,1,145.17,145.17
CRM-LN-000531,CRM-INV-00183,PROD-0088,3,328.26,984.78
CRM-LN-000532,CRM-INV-00184,PROD-0057,1,137.35,137.35
CRM-LN-000533,CRM-INV-00184,PROD-0009,5,364.08,1820.40
CRM-LN-000534,CRM-INV-00184,PROD-0084,6,180.06,1080.36
CRM-LN-000535,CRM-INV-00184,PROD-0002,4,368.34,1473.36
CRM-LN-000536,CRM-INV-00185,PROD-0067,2,465.51,931.02
CRM-LN-000537,CRM-INV-00185,PROD-0056,4,149.95,599.80
CRM-LN-000538,CRM-INV-00185,PROD-0062,6,76.22,457.32
CRM-LN-000539,CRM-INV-00186,PROD-0072,1,394.58,394.58
CRM-LN-000540,CRM-INV-00186,PROD-0002,3,368.34,1105.02
CRM-LN-000541,CRM-INV-00187,PROD-0022,2,311.47,622.94
CRM-LN-000542,CRM-INV-00187,PROD-0097,8,304.44,2435.52
CRM-LN-000543,CRM-INV-00187,PROD-0042,4,203.90,815.60
CRM-LN-000544,CRM-INV-00187,PROD-0043,5,430.52,2152.60
CRM-LN-000545,CRM-INV-00188,PROD-0052,4,288.73,1154.92
CRM-LN-000546,CRM-INV-00188,PROD-0011,8,283.89,2271.12
CRM-LN-000547,CRM-INV-00188,PROD-0057,8,137.35,1098.80
CRM-LN-000548,CRM-INV-00188,PROD-0012,8,343.50,2748.00
CRM-LN-000549,CRM-INV-00189,PROD-0014,7,162.38,1136.66
CRM-LN-000550,CRM-INV-00190,PROD-0012,29,291.98,8467.42
CRM-LN-000551,CRM-INV-00191,PROD-0072,4,394.58,1578.32
CRM-LN-000552,CRM-INV-00191,PROD-0084,8,180.06,1440.48
CRM-LN-000553,CRM-INV-00191,PROD-0044,6,246.34,1478.04
CRM-LN-000554,CRM-INV-00191,PROD-0007,4,191.65,766.60
CRM-LN-000555,CRM-INV-00191,PROD-0059,6,123.75,742.50
CRM-LN-000556,CRM-INV-00192,PROD-0092,6,175.43,1052.58
CRM-LN-000557,CRM-INV-00192,PROD-0092,8,175.43,1403.44
CRM-LN-000558,CRM-INV-00192,PROD-0015,2,309.23,618.46
CRM-LN-000559,CRM-INV-00192,PROD-0098,4,158.68,634.72
CRM-LN-000560,CRM-INV-00193,PROD-0071,6,405.68,2434.08
CRM-LN-000561,CRM-INV-00193,PROD-0090,2,163.51,327.02
CRM-LN-000562,CRM-INV-00193,PROD-0006,3,348.13,1044.39
CRM-LN-000563,CRM-INV-00194,PROD-0014,5,162.38,811.90
CRM-LN-000564,CRM-INV-00194,PROD-0079,4,145.17,580.68
CRM-LN-000565,CRM-INV-00194,PROD-0025,2,133.33,266.66
CRM-LN-000566,CRM-INV-00194,PROD-0051,4,274.05,1096.20
CRM-LN-000567,CRM-INV-00195,PROD-0014,7,162.38,1136.66
CRM-LN-000568,CRM-INV-00195,PROD-0006,2,348.13,696.26
CRM-LN-000569,CRM-INV-00195,PROD-0099,8,21.86,174.88
CRM-LN-000570,CRM-INV-00196,PROD-0018,8,334.54,2676.32
CRM-LN-000571,CRM-INV-00196,PROD-0001,1,33.55,33.55
CRM-LN-000572,CRM-INV-00196,PROD-0071,7,405.68,2839.76
CRM-LN-000573,CRM-INV-00196,PROD-0075,8,66.19,529.52
CRM-LN-000574,CRM-INV-00196,PROD-0066,3,482.89,1448.67
CRM-LN-000575,CRM-INV-00197,PROD-0014,7,162.38,1136.66
CRM-LN-000576,CRM-INV-00197,PROD-0085,6,284.56,1707.36
CRM-LN-000577,CRM-INV-00198,PROD-0089,4,60.13,240.52
CRM-LN-000578,CRM-INV-00198,PROD-0036,7,148.18,1037.26
CRM-LN-000579,CRM-INV-00198,PROD-0044,5,246.34,1231.70
CRM-LN-000580,CRM-INV-00198,PROD-0058,3,378.28,1134.84
CRM-LN-000581,CRM-INV-00198,PROD-0018,7,334.54,2341.78
CRM-LN-000582,CRM-INV-00199,PROD-0090,6,163.51,981.06
CRM-LN-000583,CRM-INV-00199,PROD-0092,4,175.43,701.72
CRM-LN-000584,CRM-INV-00199,PROD-0026,4,447.94,1791.76
CRM-LN-000585,CRM-INV-00200,PROD-0087,3,284.26,852.78
CRM-LN-000586,CRM-INV-00200,PROD-0091,3,283.43,850.29
CRM-LN-000587,CRM-INV-00200,PROD-0065,6,482.41,2894.46
CRM-LN-000588,CRM-INV-00201,PROD-0062,7,76.22,533.54
CRM-LN-000589,CRM-INV-00201,PROD-0087,5,284.26,1421.30
CRM-LN-000590,CRM-INV-00201,PROD-0055,1,173.52,173.52
CRM-LN-000591,CRM-INV-00201,PROD-0067,2,465.51,931.02
CRM-LN-000592,CRM-INV-00201,PROD-0004,7,107.19,750.33
CRM-LN-000593,CRM-INV-00202,PROD-0035,3,386.42,1159.26
CRM-LN-000594,CRM-INV-00202,PROD-0037,5,128.73,643.65
CRM-LN-000595,CRM-INV-00203,PROD-0027,1,392.53,392.53
CRM-LN-000596,CRM-INV-00203,PROD-0046,8,276.04,2208.32
CRM-LN-000597,CRM-INV-00203,PROD-0014,4,162.38,649.52
CRM-LN-000598,CRM-INV-00204,PROD-0066,5,482.89,2414.45
CRM-LN-000599,CRM-INV-00204,PROD-0089,1,60.13,60.13
CRM-LN-000600,CRM-INV-00205,PROD-0071,1,405.68,405.68
CRM-LN-000601,CRM-INV-00205,PROD-0002,5,368.34,1841.70
CRM-LN-000602,CRM-INV-00205,PROD-0026,8,447.94,3583.52
CRM-LN-000603,CRM-INV-00206,PROD-0097,4,304.44,1217.76
CRM-LN-000604,CRM-INV-00206,PROD-0100,4,37.08,148.32
CRM-LN-000605,CRM-INV-00206,PROD-0038,8,54.08,432.64
CRM-LN-000606,CRM-INV-00207,PROD-0023,2,216.00,432.00
CRM-LN-000607,CRM-INV-00207,PROD-0049,1,339.40,339.40
CRM-LN-000608,CRM-INV-00208,PROD-0021,5,86.47,432.35
CRM-LN-000609,CRM-INV-00208,PROD-0001,6,33.55,201.30
CRM-LN-000610,CRM-INV-00209,PROD-0042,1,203.90,203.90
CRM-LN-000611,CRM-INV-00209,PROD-0100,5,37.08,185.40
CRM-LN-000612,CRM-INV-00210,PROD-0010,6,338.44,2030.64
CRM-LN-000613,CRM-INV-00210,PROD-0068,4,207.38,829.52
CRM-LN-000614,CRM-INV-00210,PROD-0024,2,363.40,726.80
CRM-LN-000615,CRM-INV-00211,PROD-0069,7,302.17,2115.19
CRM-LN-000616,CRM-INV-00211,PROD-0012,6,343.50,2061.00
CRM-LN-000617,CRM-INV-00211,PROD-0029,4,236.38,945.52
CRM-LN-000618,CRM-INV-00211,PROD-0085,6,284.56,1707.36
CRM-LN-000619,CRM-INV-00211,PROD-0043,6,430.52,2583.12
CRM-LN-000620,CRM-INV-00212,PROD-0061,1,422.03,422.03
CRM-LN-000621,CRM-INV-00212,PROD-0015,6,309.23,1855.38
CRM-LN-000622,CRM-INV-00212,PROD-0058,4,378.28,1513.12
CRM-LN-000623,CRM-INV-00212,PROD-0083,4,251.46,1005.84
CRM-LN-000624,CRM-INV-00212,PROD-0006,6,348.13,2088.78
CRM-LN-000625,CRM-INV-00213,PROD-0070,5,64.42,322.10
CRM-LN-000626,CRM-INV-00213,PROD-0004,6,107.19,643.14
CRM-LN-000627,CRM-INV-00213,PROD-0066,8,482.89,3863.12
CRM-LN-000628,CRM-INV-00214,PROD-0042,2,203.90,407.80
CRM-LN-000629,CRM-INV-00214,PROD-0013,3,291.02,873.06
CRM-LN-000630,CRM-INV-00215,PROD-0001,2,33.55,67.10
CRM-LN-000631,CRM-INV-00215,PROD-0027,4,392.53,1570.12
CRM-LN-000632,CRM-INV-00215,PROD-0088,7,328.26,2297.82
CRM-LN-000633,CRM-INV-00215,PROD-0014,4,162.38,649.52
CRM-LN-000634,CRM-INV-00215,PROD-0069,7,302.17,2115.19
CRM-LN-000635,CRM-INV-00216,PROD-0004,8,107.19,857.52
CRM-LN-000636,CRM-INV-00216,PROD-0092,6,175.43,1052.58
CRM-LN-000637,CRM-INV-00217,PROD-0033,2,450.15,900.30
CRM-LN-000638,CRM-INV-00217,PROD-0074,4,21.14,84.56
CRM-LN-000639,CRM-INV-00218,PROD-0081,7,291.38,2039.66
CRM-LN-000640,CRM-INV-00218,PROD-0056,6,149.95,899.70
CRM-LN-000641,CRM-INV-00218,PROD-0003,7,492.35,3446.45
CRM-LN-000642,CRM-INV-00218,PROD-0087,2,284.26,568.52
CRM-LN-000643,CRM-INV-00219,PROD-0009,1,364.08,364.08
CRM-LN-000644,CRM-INV-00219,PROD-0090,2,163.51,327.02
CRM-LN-000645,CRM-INV-00219,PROD-0046,2,276.04,552.08
CRM-LN-000646,CRM-INV-00219,PROD-0038,5,54.08,270.40
CRM-LN-000647,CRM-INV-00219,PROD-0078,2,390.70,781.40
CRM-LN-000648,CRM-INV-00220,PROD-0085,1,284.56,284.56
CRM-LN-000649,CRM-INV-00220,PROD-0061,3,422.03,1266.09
CRM-LN-000650,CRM-INV-00220,PROD-0069,4,302.17,1208.68
CRM-LN-000651,CRM-INV-00220,PROD-0018,7,334.54,2341.78
CRM-LN-000652,CRM-INV-00221,PROD-0039,6,351.57,2109.42
CRM-LN-000653,CRM-INV-00221,PROD-0002,3,368.34,1105.02
CRM-LN-000654,CRM-INV-00222,PROD-0051,2,274.05,548.10
CRM-LN-000655,CRM-INV-00222,PROD-0040,4,216.21,864.84
CRM-LN-000656,CRM-INV-00222,PROD-0096,6,366.42,2198.52
CRM-LN-000657,CRM-INV-00222,PROD-0028,7,240.31,1682.17
CRM-LN-000658,CRM-INV-00222,PROD-0083,3,251.46,754.38
CRM-LN-000659,CRM-INV-00223,PROD-0025,8,133.33,1066.64
CRM-LN-000660,CRM-INV-00223,PROD-0024,23,363.40,8358.20
CRM-LN-000661,CRM-INV-00223,PROD-0007,22,191.65,4216.30
CRM-LN-000662,CRM-INV-00224,PROD-0086,2,56.52,113.04
CRM-LN-000663,CRM-INV-00224,PROD-0033,2,450.15,900.30
CRM-LN-000664,CRM-INV-00224,PROD-0026,8,447.94,3583.52
CRM-LN-000665,CRM-INV-00225,PROD-0013,14,291.02,4074.28
CRM-LN-000666,CRM-INV-00225,PROD-0080,7,150.28,1051.96
CRM-LN-000667,CRM-INV-00226,PROD-0043,5,430.52,2152.60
CRM-LN-000668,CRM-INV-00226,PROD-0089,3,60.13,180.39
CRM-LN-000669,CRM-INV-00226,PROD-0073,6,335.84,2015.04
CRM-LN-000670,CRM-INV-00226,PROD-0041,7,216.65,1516.55
CRM-LN-000671,CRM-INV-00227,PROD-0092,7,175.43,1228.01
CRM-LN-000672,CRM-INV-00227,PROD-0036,6,148.18,889.08
CRM-LN-000673,CRM-INV-00228,PROD-0060,8,380.80,3046.40
CRM-LN-000674,CRM-INV-00228,PROD-0046,5,276.04,1380.20
CRM-LN-000675,CRM-INV-00228,PROD-0063,2,474.66,949.32
CRM-LN-000676,CRM-INV-00228,PROD-0023,2,216.00,432.00
CRM-LN-000677,CRM-INV-00229,PROD-0026,18,380.75,6853.50
CRM-LN-000678,CRM-INV-00229,PROD-0094,30,142.83,4284.90
CRM-LN-000679,CRM-INV-00229,PROD-0010,12,287.67,3452.04
CRM-LN-000680,CRM-INV-00229,PROD-0003,26,418.50,10881.00
CRM-LN-000681,CRM-INV-00229,PROD-0081,10,247.67,2476.70
CRM-LN-000682,CRM-INV-00230,PROD-0028,1,240.31,240.31
CRM-LN-000683,CRM-INV-00230,PROD-0071,5,405.68,2028.40
CRM-LN-000684,CRM-INV-00230,PROD-0070,8,64.42,515.36
CRM-LN-000685,CRM-INV-00230,PROD-0084,3,180.06,540.18
CRM-LN-000686,CRM-INV-00230,PROD-0047,7,450.44,3153.08
CRM-LN-000687,CRM-INV-00231,PROD-0018,8,334.54,2676.32
CRM-LN-000688,CRM-INV-00231,PROD-0065,2,482.41,964.82
CRM-LN-000689,CRM-INV-00231,PROD-0051,6,274.05,1644.30
CRM-LN-000690,CRM-INV-00232,PROD-0088,15,279.02,4185.30
CRM-LN-000691,CRM-INV-00232,PROD-0097,26,258.77,6728.02
CRM-LN-000692,CRM-INV-00232,PROD-0018,24,284.36,6824.64
CRM-LN-000693,CRM-INV-00232,PROD-0021,15,73.50,1102.50
CRM-LN-000694,CRM-INV-00232,PROD-0073,28,285.46,7992.88
CRM-LN-000695,CRM-INV-00233,PROD-0046,1,276.04,276.04
CRM-LN-000696,CRM-INV-00233,PROD-0029,8,236.38,1891.04
CRM-LN-000697,CRM-INV-00233,PROD-0030,2,494.13,988.26
CRM-LN-000698,CRM-INV-00233,PROD-0034,6,233.28,1399.68
CRM-LN-000699,CRM-INV-00234,PROD-0047,7,450.44,3153.08
CRM-LN-000700,CRM-INV-00234,PROD-0061,8,422.03,3376.24
CRM-LN-000701,CRM-INV-00234,PROD-0006,1,348.13,348.13
CRM-LN-000702,CRM-INV-00234,PROD-0084,6,180.06,1080.36
CRM-LN-000703,CRM-INV-00234,PROD-0014,5,162.38,811.90
CRM-LN-000704,CRM-INV-00235,PROD-0073,3,335.84,1007.52
CRM-LN-000705,CRM-INV-00235,PROD-0049,7,339.40,2375.80
CRM-LN-000706,CRM-INV-00235,PROD-0047,2,450.44,900.88
CRM-LN-000707,CRM-INV-00235,PROD-0067,5,465.51,2327.55
CRM-LN-000708,CRM-INV-00235,PROD-0049,4,339.40,1357.60
CRM-LN-000709,CRM-INV-00236,PROD-0063,8,474.66,3797.28
CRM-LN-000710,CRM-INV-00236,PROD-0078,1,390.70,390.70
CRM-LN-000711,CRM-INV-00236,PROD-0065,3,482.41,1447.23
CRM-LN-000712,CRM-INV-00237,PROD-0083,5,251.46,1257.30
CRM-LN-000713,CRM-INV-00237,PROD-0028,3,240.31,720.93
CRM-LN-000714,CRM-INV-00237,PROD-0024,3,363.40,1090.20
CRM-LN-000715,CRM-INV-00237,PROD-0047,2,450.44,900.88
CRM-LN-000716,CRM-INV-00237,PROD-0085,4,284.56,1138.24
CRM-LN-000717,CRM-INV-00238,PROD-0062,8,76.22,609.76
CRM-LN-000718,CRM-INV-00239,PROD-0003,4,492.35,1969.40
CRM-LN-000719,CRM-INV-00239,PROD-0006,3,348.13,1044.39
CRM-LN-000720,CRM-INV-00239,PROD-0074,3,21.14,63.42
CRM-LN-000721,CRM-INV-00239,PROD-0018,1,334.54,334.54
CRM-LN-000722,CRM-INV-00240,PROD-0034,3,233.28,699.84
CRM-LN-000723,CRM-INV-00240,PROD-0067,7,465.51,3258.57
CRM-LN-000724,CRM-INV-00241,PROD-0093,5,163.71,818.55
CRM-LN-000725,CRM-INV-00242,PROD-0061,8,422.03,3376.24
CRM-LN-000726,CRM-INV-00242,PROD-0022,4,311.47,1245.88
CRM-LN-000727,CRM-INV-00242,PROD-0053,3,80.81,242.43
CRM-LN-000728,CRM-INV-00242,PROD-0075,3,66.19,198.57
CRM-LN-000729,CRM-INV-00242,PROD-0080,5,150.28,751.40
CRM-LN-000730,CRM-INV-00243,PROD-0077,2,483.25,966.50
CRM-LN-000731,CRM-INV-00243,PROD-0030,7,494.13,3458.91
CRM-LN-000732,CRM-INV-00243,PROD-0050,3,422.65,1267.95
CRM-LN-000733,CRM-INV-00243,PROD-0014,1,162.38,162.38
CRM-LN-000734,CRM-INV-00244,PROD-0020,2,341.31,682.62
CRM-LN-000735,CRM-INV-00244,PROD-0023,8,216.00,1728.00
CRM-LN-000736,CRM-INV-00244,PROD-0079,1,145.17,145.17
CRM-LN-000737,CRM-INV-00244,PROD-0069,2,302.17,604.34
CRM-LN-000738,CRM-INV-00245,PROD-0070,1,64.42,64.42
CRM-LN-000739,CRM-INV-00245,PROD-0100,7,37.08,259.56
CRM-LN-000740,CRM-INV-00245,PROD-0067,7,465.51,3258.57
CRM-LN-000741,CRM-INV-00245,PROD-0048,1,226.38,226.38
CRM-LN-000742,CRM-INV-00245,PROD-0090,7,163.51,1144.57
CRM-LN-000743,CRM-INV-00246,PROD-0045,2,380.44,760.88
