recon_id,crm_invoice_id,acct_invoice_id,match_status,crm_amount,acct_amount,variance_amount,variance_reason
REC-01197,CRM-INV-01197,ACCT-INV-01197,Matched,4169.04,4169.04,0.00,
REC-01198,CRM-INV-01198,ACCT-INV-01198,Matched,3709.88,3709.88,0.00,
REC-01199,CRM-INV-01199,ACCT-INV-01199,Matched,6350.03,6350.03,0.00,
REC-01200,CRM-INV-01200,,Unmatched-CRM Only,10340.88,0.00,10340.88,Manual invoice not synced to accounting
REC-01201,CRM-INV-01201,ACCT-INV-01201,Matched,463.33,463.33,0.00,
REC-01202,CRM-INV-01202,ACCT-INV-01202,Matched,5311.47,5311.47,0.00,
REC-01203,CRM-INV-01203,ACCT-INV-01203,Matched,5858.61,5858.61,0.00,
REC-01204,CRM-INV-01204,ACCT-INV-01204,Matched,5806.11,5806.11,0.00,
REC-01205,CRM-INV-01205,ACCT-INV-01205,Matched,6557.43,6557.43,0.00,
REC-01206,CRM-INV-01206,ACCT-INV-01206,Matched,901.38,901.38,0.00,
REC-01207,CRM-INV-01207,ACCT-INV-01207,Matched,1567.46,1567.46,0.00,
REC-01208,CRM-INV-01208,ACCT-INV-01208,Matched,1867.72,1867.72,0.00,
REC-01209,CRM-INV-01209,ACCT-INV-01209,Matched,5924.91,5924.91,0.00,
REC-01210,CRM-INV-01210,ACCT-INV-01210,Matched,4216.80,4216.80,0.00,
REC-01211,CRM-INV-01211,ACCT-INV-01211,Matched,5378.92,5378.92,0.00,
REC-01212,CRM-INV-01212,ACCT-INV-01212,Matched,3952.72,3952.72,0.00,
REC-01213,CRM-INV-01213,ACCT-INV-01213,Matched,1828.50,1828.50,0.00,
REC-01214,CRM-INV-01214,,Unmatched-CRM Only,630.36,0.00,630.36,Manual invoice not synced to accounting
REC-01215,CRM-INV-01215,ACCT-INV-01215,Matched,1671.72,1671.72,0.00,
REC-01216,CRM-INV-01216,ACCT-INV-01216,Matched,5494.73,5494.73,0.00,
REC-01217,CRM-INV-01217,ACCT-INV-01217,Matched,1423.12,1423.12,0.00,
REC-01218,CRM-INV-01218,ACCT-INV-01218,Matched,2702.11,2702.11,0.00,
REC-01219,CRM-INV-01219,ACCT-INV-01219,Matched,7249.60,7249.60,0.00,
REC-01220,CRM-INV-01220,ACCT-INV-01220,Matched,3358.93,3358.93,0.00,
REC-01221,CRM-INV-01221,ACCT-INV-01221,Matched,6630.36,6630.36,0.00,
REC-01222,CRM-INV-01222,ACCT-INV-01222,Matched,3444.19,3444.19,0.00,
REC-01223,CRM-INV-01223,ACCT-INV-01223,Matched,2528.02,2528.02,0.00,
REC-01224,CRM-INV-01224,ACCT-INV-01224,Matched,3390.33,3390.33,0.00,
REC-01225,CRM-INV-01225,ACCT-INV-01225,Matched,2145.48,2145.48,0.00,
REC-01226,CRM-INV-01226,ACCT-INV-01226,Matched,2814.50,2814.50,0.00,
REC-01227,CRM-INV-01227,ACCT-INV-01227,Matched,4024.75,4024.75,0.00,
REC-01228,CRM-INV-01228,ACCT-INV-01228,Matched,1223.40,1223.40,0.00,
REC-01229,CRM-INV-01229,ACCT-INV-01229,Matched,1922.31,1922.31,0.00,
REC-01230,CRM-INV-01230,ACCT-INV-01230,Matched,935.67,935.67,0.00,
REC-01231,CRM-INV-01231,ACCT-INV-01231,Matched,3365.64,3365.64,0.00,
REC-01232,CRM-INV-01232,ACCT-INV-01232,Matched,3057.28,3057.28,0.00,
REC-01233,CRM-INV-01233,ACCT-INV-01233,Variance,20393.67,23992.61,3598.94,Pricing difference - promotional discount not applied in accounting
REC-01234,CRM-INV-01234,ACCT-INV-01234,Matched,2375.80,2375.80,0.00,
REC-01235,CRM-INV-01235,ACCT-INV-01235,Matched,2170.43,2170.43,0.00,
REC-01236,CRM-INV-01236,ACCT-INV-01236,Matched,5180.29,5180.29,0.00,
REC-01237,CRM-INV-01237,ACCT-INV-01237,Matched,2835.00,2835.00,0.00,
REC-01238,CRM-INV-01238,ACCT-INV-01238,Matched,2837.95,2837.95,0.00,
REC-01239,CRM-INV-01239,ACCT-INV-01239,Matched,987.35,987.35,0.00,
REC-01240,CRM-INV-01240,ACCT-INV-01240,Matched,1937.39,1937.39,0.00,
REC-01241,CRM-INV-01241,ACCT-INV-01241,Matched,531.75,531.75,0.00,
REC-01242,CRM-INV-01242,ACCT-INV-01242,Matched,2382.98,2382.98,0.00,
REC-01243,CRM-INV-01243,ACCT-INV-01243,Matched,2473.84,2473.84,0.00,
REC-01244,CRM-INV-01244,ACCT-INV-01244,Matched,7042.34,7042.34,0.00,
REC-01245,CRM-INV-01245,ACCT-INV-01245,Matched,5236.99,5236.99,0.00,
REC-01246,CRM-INV-01246,ACCT-INV-01246,Matched,732.84,732.84,0.00,
REC-01247,CRM-INV-01247,ACCT-INV-01247,Matched,7375.18,7375.18,0.00,
REC-01248,CRM-INV-01248,ACCT-INV-01248,Matched,3601.65,3601.65,0.00,
REC-01249,CRM-INV-01249,ACCT-INV-01249,Matched,965.34,965.34,0.00,
REC-01250,CRM-INV-01250,ACCT-INV-01250,Matched,3522.50,3522.50,0.00,
REC-01251,CRM-INV-01251,ACCT-INV-01251,Matched,4520.28,4520.28,0.00,
REC-01252,CRM-INV-01252,ACCT-INV-01252,Matched,3738.02,3738.02,0.00,
REC-01253,CRM-INV-01253,ACCT-INV-01253,Matched,1394.75,1394.75,0.00,
REC-01254,CRM-INV-01254,ACCT-INV-01254,Matched,3553.61,3553.61,0.00,
REC-01255,CRM-INV-01255,ACCT-INV-01255,Matched,2771.00,2771.00,0.00,
REC-01256,CRM-INV-01256,ACCT-INV-01256,Matched,4055.54,4055.54,0.00,
REC-01257,CRM-INV-01257,ACCT-INV-01257,Matched,1591.83,1591.83,0.00,
REC-01258,CRM-INV-01258,ACCT-INV-01258,Matched,6275.35,6275.35,0.00,
REC-01259,CRM-INV-01259,ACCT-INV-01259,Matched,4362.16,4362.16,0.00,
REC-01260,CRM-INV-01260,ACCT-INV-01260,Matched,4226.32,4226.32,0.00,
REC-01261,CRM-INV-01261,ACCT-INV-01261,Matched,6569.63,6569.63,0.00,
REC-01262,CRM-INV-01262,ACCT-INV-01262,Matched,5865.72,5865.72,0.00,
REC-01263,CRM-INV-01263,ACCT-INV-01263,Matched,4557.26,4557.26,0.00,
REC-01264,CRM-INV-01264,ACCT-INV-01264,Matched,5824.28,5824.28,0.00,
REC-01265,CRM-INV-01265,ACCT-INV-01265,Matched,57.84,57.84,0.00,
REC-01266,CRM-INV-01266,ACCT-INV-01266,Variance,21848.10,25703.54,3855.44,Pricing difference - promotional discount not applied in accounting
REC-01267,CRM-INV-01267,ACCT-INV-01267,Matched,1403.44,1403.44,0.00,
REC-01268,CRM-INV-01268,ACCT-INV-01268,Matched,2344.97,2344.97,0.00,
REC-01269,CRM-INV-01269,ACCT-INV-01269,Matched,42.28,42.28,0.00,
REC-01270,CRM-INV-01270,ACCT-INV-01270,Matched,3780.90,3780.90,0.00,
REC-01271,CRM-INV-01271,ACCT-INV-01271,Matched,3570.99,3570.99,0.00,
REC-01272,CRM-INV-01272,ACCT-INV-01272,Matched,1344.32,1344.32,0.00,
REC-01273,CRM-INV-01273,,Unmatched-CRM Only,9002.65,0.00,9002.65,Manual invoice not synced to accounting
REC-01274,CRM-INV-01274,ACCT-INV-01274,Matched,3110.48,3110.48,0.00,
REC-01275,CRM-INV-01275,ACCT-INV-01275,Matched,3357.02,3357.02,0.00,
REC-01276,CRM-INV-01276,ACCT-INV-01276,Matched,1665.29,1665.29,0.00,
REC-01277,CRM-INV-01277,ACCT-INV-01277,Matched,6724.98,6724.98,0.00,
REC-01278,CRM-INV-01278,ACCT-INV-01278,Matched,3766.84,3766.84,0.00,
REC-01279,CRM-INV-01279,ACCT-INV-01279,Matched,5579.35,5579.35,0.00,
REC-01280,CRM-INV-01280,ACCT-INV-01280,Matched,3480.47,3480.47,0.00,
REC-01281,CRM-INV-01281,ACCT-INV-01281,Matched,1243.29,1243.29,0.00,
REC-01282,CRM-INV-01282,ACCT-INV-01282,Matched,2690.92,2690.92,0.00,
REC-01283,CRM-INV-01283,ACCT-INV-01283,Matched,216.32,216.32,0.00,
REC-01284,CRM-INV-01284,ACCT-INV-01284,Matched,6105.38,6105.38,0.00,
REC-01285,CRM-INV-01285,ACCT-INV-01285,Matched,4864.08,4864.08,0.00,
REC-01286,CRM-INV-01286,ACCT-INV-01286,Matched,1722.11,1722.11,0.00,
REC-01287,CRM-INV-01287,ACCT-INV-01287,Matched,4146.52,4146.52,0.00,
REC-01288,CRM-INV-01288,ACCT-INV-01288,Matched,990.00,990.00,0.00,
REC-01289,CRM-INV-01289,ACCT-INV-01289,Matched,4333.38,4333.38,0.00,
REC-01290,CRM-INV-01290,ACCT-INV-01290,Matched,4004.88,4004.88,0.00,
REC-01291,CRM-INV-01291,ACCT-INV-01291,Matched,5202.62,5202.62,0.00,
REC-01292,CRM-INV-01292,ACCT-INV-01292,Variance,12474.67,14676.21,2201.54,Pricing difference - promotional discount not applied in accounting
REC-01293,CRM-INV-01293,ACCT-INV-01293,Matched,74.16,74.16,0.00,
REC-01294,CRM-INV-01294,ACCT-INV-01294,Matched,1338.07,1338.07,0.00,
REC-01295,CRM-INV-01295,ACCT-INV-01295,Matched,3382.24,3382.24,0.00,
REC-01296,CRM-INV-01296,ACCT-INV-01296,Matched,5543.30,5543.30,0.00,
REC-01297,CRM-INV-01297,ACCT-INV-01297,Matched,3424.72,3424.72,0.00,
REC-01298,CRM-INV-01298,ACCT-INV-01298,Matched,1970.72,1970.72,0.00,
REC-01299,CRM-INV-01299,ACCT-INV-01299,Matched,390.70,390.70,0.00,
REC-01300,CRM-INV-01300,ACCT-INV-01300,Matched,1107.91,1107.91,0.00,
REC-01301,CRM-INV-01301,ACCT-INV-01301,Matched,6388.40,6388.40,0.00,
REC-01302,CRM-INV-01302,ACCT-INV-01302,Matched,1922.70,1922.70,0.00,
REC-01303,CRM-INV-01303,ACCT-INV-01303,Matched,4145.87,4145.87,0.00,
REC-01304,CRM-INV-01304,ACCT-INV-01304,Matched,4769.07,4769.07,0.00,
REC-01305,CRM-INV-01305,ACCT-INV-01305,Matched,6129.05,6129.05,0.00,
REC-01306,CRM-INV-01306,ACCT-INV-01306,Matched,3441.80,3441.80,0.00,
REC-01307,CRM-INV-01307,ACCT-INV-01307,Matched,4739.57,4739.57,0.00,
REC-01308,CRM-INV-01308,ACCT-INV-01308,Matched,5902.51,5902.51,0.00,
REC-01309,CRM-INV-01309,ACCT-INV-01309,Matched,207.38,207.38,0.00,
REC-01310,CRM-INV-01310,ACCT-INV-01310,Matched,3976.34,3976.34,0.00,
REC-01311,CRM-INV-01311,ACCT-INV-01311,Matched,5371.47,5371.47,0.00,
REC-01312,CRM-INV-01312,ACCT-INV-01312,Matched,2406.34,2406.34,0.00,
REC-01313,CRM-INV-01313,ACCT-INV-01313,Matched,3773.12,3773.12,0.00,
REC-01314,CRM-INV-01314,ACCT-INV-01314,Matched,2629.05,2629.05,0.00,
REC-01315,CRM-INV-01315,ACCT-INV-01315,Matched,2911.06,2911.06,0.00,
REC-01316,CRM-INV-01316,ACCT-INV-01316,Matched,3556.45,3556.45,0.00,
REC-01317,CRM-INV-01317,ACCT-INV-01317,Matched,1815.12,1815.12,0.00,
REC-01318,CRM-INV-01318,ACCT-INV-01318,Matched,3370.37,3370.37,0.00,
REC-01319,CRM-INV-01319,ACCT-INV-01319,Matched,2708.26,2708.26,0.00,
REC-01320,CRM-INV-01320,ACCT-INV-01320,Matched,5510.33,5510.33,0.00,
REC-01321,CRM-INV-01321,ACCT-INV-01321,Matched,317.36,317.36,0.00,
REC-01322,CRM-INV-01322,ACCT-INV-01322,Matched,1686.73,1686.73,0.00,
REC-01323,CRM-INV-01323,ACCT-INV-01323,Matched,2047.86,2047.86,0.00,
REC-01324,CRM-INV-01324,ACCT-INV-01324,Matched,3491.46,3491.46,0.00,
REC-01325,CRM-INV-01325,ACCT-INV-01325,Matched,2839.48,2839.48,0.00,
REC-01326,CRM-INV-01326,ACCT-INV-01326,Matched,274.70,274.70,0.00,
REC-01327,CRM-INV-01327,ACCT-INV-01327,Matched,2883.62,2883.62,0.00,
REC-01328,CRM-INV-01328,ACCT-INV-01328,Variance,21085.46,24806.59,3721.13,Pricing difference - promotional discount not applied in accounting
REC-01329,CRM-INV-01329,ACCT-INV-01329,Matched,335.84,335.84,0.00,
REC-01330,CRM-INV-01330,ACCT-INV-01330,Matched,236.38,236.38,0.00,
REC-01331,CRM-INV-01331,ACCT-INV-01331,Matched,5188.29,5188.29,0.00,
REC-01332,CRM-INV-01332,ACCT-INV-01332,Matched,2066.49,2066.49,0.00,
REC-01333,CRM-INV-01333,ACCT-INV-01333,Matched,976.13,976.13,0.00,
REC-01334,CRM-INV-01334,ACCT-INV-01334,Credit Note Issue,2168.34,10584.64,8416.30,Credit note not posted to accounting
REC-01335,CRM-INV-01335,ACCT-INV-01335,Matched,3211.84,3211.84,0.00,
REC-01336,CRM-INV-01336,ACCT-INV-01336,Matched,7700.21,7700.21,0.00,
REC-01337,CRM-INV-01337,ACCT-INV-01337,Matched,2468.02,2468.02,0.00,
REC-01338,CRM-INV-01338,ACCT-INV-01338,Matched,7862.48,7862.48,0.00,
REC-01339,CRM-INV-01339,ACCT-INV-01339,Matched,6032.73,6032.73,0.00,
REC-01340,CRM-INV-01340,ACCT-INV-01340,Matched,2005.68,2005.68,0.00,
REC-01341,CRM-INV-01341,ACCT-INV-01341,Matched,1299.90,1299.90,0.00,
REC-01342,CRM-INV-01342,ACCT-INV-01342,Matched,3135.06,3135.06,0.00,
REC-01343,CRM-INV-01343,ACCT-INV-01343,Variance,11166.22,13136.51,1970.29,Pricing difference - promotional discount not applied in accounting
REC-01344,CRM-INV-01344,ACCT-INV-01344,Matched,3355.98,3355.98,0.00,
REC-01345,CRM-INV-01345,ACCT-INV-01345,Matched,579.14,579.14,0.00,
REC-01346,CRM-INV-01346,ACCT-INV-01346,Matched,2810.81,2810.81,0.00,
REC-01347,CRM-INV-01347,ACCT-INV-01347,Matched,8740.74,8740.74,0.00,
REC-01348,CRM-INV-01348,ACCT-INV-01348,Matched,281.68,281.68,0.00,
REC-01349,CRM-INV-01349,ACCT-INV-01349,Credit Note Issue,1811.13,9055.66,7244.53,Credit note not posted to accounting
REC-01350,CRM-INV-01350,ACCT-INV-01350,Matched,2683.79,2683.79,0.00,
REC-01351,CRM-INV-01351,ACCT-INV-01351,Matched,3931.00,3931.00,0.00,
REC-01352,CRM-INV-01352,ACCT-INV-01352,Matched,7496.86,7496.86,0.00,
REC-01353,CRM-INV-01353,ACCT-INV-01353,Matched,7756.25,7756.25,0.00,
REC-01354,CRM-INV-01354,ACCT-INV-01354,Matched,2894.99,2894.99,0.00,
REC-01355,CRM-INV-01355,ACCT-INV-01355,Matched,1296.00,1296.00,0.00,
REC-01356,CRM-INV-01356,ACCT-INV-01356,Matched,412.60,412.60,0.00,
REC-01357,CRM-INV-01357,ACCT-INV-01357,Matched,4779.32,4779.32,0.00,
REC-01358,CRM-INV-01358,ACCT-INV-01358,Matched,951.69,951.69,0.00,
REC-01359,CRM-INV-01359,ACCT-INV-01359,Matched,726.80,726.80,0.00,
REC-01360,CRM-INV-01360,ACCT-INV-01360,Matched,4592.33,4592.33,0.00,
REC-01361,CRM-INV-01361,ACCT-INV-01361,Matched,3439.54,3439.54,0.00,
REC-01362,CRM-INV-01362,ACCT-INV-01362,Matched,6702.89,6702.89,0.00,
REC-01363,CRM-INV-01363,ACCT-INV-01363,Matched,399.99,399.99,0.00,
REC-01364,CRM-INV-01364,,Unmatched-CRM Only,11863.81,0.00,11863.81,Manual invoice not synced to accounting
REC-01365,CRM-INV-01365,ACCT-INV-01365,Matched,4814.67,4814.67,0.00,
REC-01366,CRM-INV-01366,ACCT-INV-01366,Matched,3662.91,3662.91,0.00,
REC-01367,CRM-INV-01367,ACCT-INV-01367,Matched,6765.80,6765.80,0.00,
REC-01368,CRM-INV-01368,ACCT-INV-01368,Matched,7012.08,7012.08,0.00,
REC-01369,CRM-INV-01369,ACCT-INV-01369,Matched,7968.13,7968.13,0.00,
REC-01370,CRM-INV-01370,,Unmatched-CRM Only,12147.21,0.00,12147.21,Manual invoice not synced to accounting
REC-01371,CRM-INV-01371,ACCT-INV-01371,Matched,2404.84,2404.84,0.00,
REC-01372,CRM-INV-01372,ACCT-INV-01372,Matched,5746.31,5746.31,0.00,
REC-01373,CRM-INV-01373,ACCT-INV-01373,Matched,4192.24,4192.24,0.00,
REC-01374,CRM-INV-01374,ACCT-INV-01374,Matched,552.08,552.08,0.00,
REC-01375,CRM-INV-01375,ACCT-INV-01375,Matched,8070.03,8070.03,0.00,
REC-01376,CRM-INV-01376,ACCT-INV-01376,Matched,3529.52,3529.52,0.00,
REC-01377,CRM-INV-01377,ACCT-INV-01377,Matched,4110.15,4110.15,0.00,
REC-01378,CRM-INV-01378,ACCT-INV-01378,Matched,2548.80,2548.80,0.00,
REC-01379,CRM-INV-01379,ACCT-INV-01379,Matched,5355.32,5355.32,0.00,
REC-01380,CRM-INV-01380,ACCT-INV-01380,Matched,8027.26,8027.26,0.00,
REC-01381,CRM-INV-01381,ACCT-INV-01381,Matched,635.59,635.59,0.00,
REC-01382,CRM-INV-01382,ACCT-INV-01382,Matched,3342.44,3342.44,0.00,
REC-01383,CRM-INV-01383,ACCT-INV-01383,Matched,5416.60,5416.60,0.00,
REC-01384,CRM-INV-01384,ACCT-INV-01384,Matched,54.08,54.08,0.00,
REC-01385,CRM-INV-01385,ACCT-INV-01385,Matched,5989.67,5989.67,0.00,
REC-01386,CRM-INV-01386,ACCT-INV-01386,Matched,6677.44,6677.44,0.00,
REC-01387,CRM-INV-01387,ACCT-INV-01387,Matched,1185.44,1185.44,0.00,
REC-01388,CRM-INV-01388,ACCT-INV-01388,Matched,1893.66,1893.66,0.00,
REC-01389,CRM-INV-01389,ACCT-INV-01389,Matched,2617.07,2617.07,0.00,
REC-01390,CRM-INV-01390,ACCT-INV-01390,Matched,2902.37,2902.37,0.00,
REC-01391,CRM-INV-01391,ACCT-INV-01391,Variance,8279.50,9740.52,1461.02,Pricing difference - promotional discount not applied in accounting
REC-01392,CRM-INV-01392,ACCT-INV-01392,Matched,3717.24,3717.24,0.00,
REC-01393,CRM-INV-01393,ACCT-INV-01393,Matched,2708.65,2708.65,0.00,
REC-01394,CRM-INV-01394,ACCT-INV-01394,Matched,4304.93,4304.93,0.00,
REC-01395,CRM-INV-01395,ACCT-INV-01395,Matched,1083.83,1083.83,0.00,
REC-01396,CRM-INV-01396,ACCT-INV-01396,Matched,3918.39,3918.39,0.00,
REC-01397,CRM-INV-01397,ACCT-INV-01397,Matched,4055.70,4055.70,0.00,
REC-01398,CRM-INV-01398,ACCT-INV-01398,Matched,4154.34,4154.34,0.00,
REC-01399,CRM-INV-01399,ACCT-INV-01399,Matched,2886.18,2886.18,0.00,
REC-01400,CRM-INV-01400,ACCT-INV-01400,Matched,6044.63,6044.63,0.00,
REC-01401,CRM-INV-01401,ACCT-INV-01401,Matched,1567.60,1567.60,0.00,
REC-01402,CRM-INV-01402,ACCT-INV-01402,Matched,5067.02,5067.02,0.00,
REC-01403,CRM-INV-01403,,Unmatched-CRM Only,20534.20,0.00,20534.20,Manual invoice not synced to accounting
REC-01404,CRM-INV-01404,ACCT-INV-01404,Variance,12051.29,14178.11,2126.82,Pricing difference - promotional discount not applied in accounting
REC-01405,CRM-INV-01405,ACCT-INV-01405,Matched,4166.58,4166.58,0.00,
REC-01406,CRM-INV-01406,ACCT-INV-01406,Matched,3217.33,3217.33,0.00,
REC-01407,CRM-INV-01407,ACCT-INV-01407,Variance,14503.44,17063.18,2559.74,Pricing difference - promotional discount not applied in accounting
REC-01408,CRM-INV-01408,ACCT-INV-01408,Matched,2184.95,2184.95,0.00,
REC-01409,CRM-INV-01409,ACCT-INV-01409,Matched,1990.54,1990.54,0.00,
REC-01410,CRM-INV-01410,ACCT-INV-01410,Matched,1005.17,1005.17,0.00,
REC-01411,CRM-INV-01411,ACCT-INV-01411,Matched,2398.97,2398.97,0.00,
REC-01412,CRM-INV-01412,ACCT-INV-01412,Matched,1289.19,1289.19,0.00,
REC-01413,CRM-INV-01413,ACCT-INV-01413,Variance,4149.32,4881.56,732.24,Pricing difference - promotional discount not applied in accounting
REC-01414,CRM-INV-01414,ACCT-INV-01414,Matched,6035.20,6035.20,0.00,
REC-01415,CRM-INV-01415,ACCT-INV-01415,Matched,2541.54,2541.54,0.00,
REC-01416,CRM-INV-01416,ACCT-INV-01416,Matched,1353.16,1353.16,0.00,
REC-01417,CRM-INV-01417,ACCT-INV-01417,Matched,6563.46,6563.46,0.00,
REC-01418,CRM-INV-01418,ACCT-INV-01418,Matched,4594.80,4594.80,0.00,
REC-01419,CRM-INV-01419,ACCT-INV-01419,Matched,3536.01,3536.01,0.00,
REC-01420,CRM-INV-01420,ACCT-INV-01420,Matched,2811.13,2811.13,0.00,
REC-01421,CRM-INV-01421,ACCT-INV-01421,Matched,482.41,482.41,0.00,
REC-01422,CRM-INV-01422,ACCT-INV-01422,Matched,3618.20,3618.20,0.00,
REC-01423,CRM-INV-01423,ACCT-INV-01423,Matched,7516.61,7516.61,0.00,
REC-01424,CRM-INV-01424,ACCT-INV-01424,Matched,1891.04,1891.04,0.00,
REC-01425,CRM-INV-01425,ACCT-INV-01425,Matched,1140.25,1140.25,0.00,
REC-01426,CRM-INV-01426,ACCT-INV-01426,Matched,3720.10,3720.10,0.00,
REC-01427,CRM-INV-01427,ACCT-INV-01427,Matched,535.95,535.95,0.00,
REC-01428,CRM-INV-01428,ACCT-INV-01428,Matched,1820.40,1820.40,0.00,
REC-01429,CRM-INV-01429,ACCT-INV-01429,Matched,5558.00,5558.00,0.00,
REC-01430,CRM-INV-01430,ACCT-INV-01430,Matched,6593.78,6593.78,0.00,
REC-01431,CRM-INV-01431,ACCT-INV-01431,Matched,5026.41,5026.41,0.00,
REC-01432,CRM-INV-01432,ACCT-INV-01432,Matched,2110.15,2110.15,0.00,
REC-01433,CRM-INV-01433,ACCT-INV-01433,Matched,866.25,866.25,0.00,
REC-01434,CRM-INV-01434,ACCT-INV-01434,Matched,3797.79,3797.79,0.00,
REC-01435,CRM-INV-01435,ACCT-INV-01435,Matched,3859.28,3859.28,0.00,
REC-01436,CRM-INV-01436,ACCT-INV-01436,Matched,2347.04,2347.04,0.00,
REC-01437,CRM-INV-01437,ACCT-INV-01437,Matched,5149.43,5149.43,0.00,
REC-01438,CRM-INV-01438,ACCT-INV-01438,Matched,2397.75,2397.75,0.00,
REC-01439,CRM-INV-01439,ACCT-INV-01439,Matched,6906.14,6906.14,0.00,
REC-01440,CRM-INV-01440,ACCT-INV-01440,Matched,7599.66,7599.66,0.00,
REC-01441,CRM-INV-01441,ACCT-INV-01441,Matched,5546.84,5546.84,0.00,
REC-01442,CRM-INV-01442,ACCT-INV-01442,Matched,990.65,990.65,0.00,
REC-01443,CRM-INV-01443,ACCT-INV-01443,Matched,4242.58,4242.58,0.00,
REC-01444,CRM-INV-01444,ACCT-INV-01444,Matched,5762.35,5762.35,0.00,
REC-01445,CRM-INV-01445,ACCT-INV-01445,Matched,1546.15,1546.15,0.00,
REC-01446,CRM-INV-01446,ACCT-INV-01446,Matched,1171.48,1171.48,0.00,
REC-01447,CRM-INV-01447,ACCT-INV-01447,Matched,3336.69,3336.69,0.00,
REC-01448,CRM-INV-01448,ACCT-INV-01448,Matched,152.44,152.44,0.00,
REC-01449,CRM-INV-01449,,Unmatched-CRM Only,13699.80,0.00,13699.80,Manual invoice not synced to accounting
REC-01450,CRM-INV-01450,ACCT-INV-01450,Matched,4523.08,4523.08,0.00,
REC-01451,CRM-INV-01451,ACCT-INV-01451,Matched,6619.16,6619.16,0.00,
REC-01452,CRM-INV-01452,ACCT-INV-01452,Matched,1153.76,1153.76,0.00,
REC-01453,CRM-INV-01453,ACCT-INV-01453,Matched,7702.22,7702.22,0.00,
REC-01454,CRM-INV-01454,ACCT-INV-01454,Matched,9008.39,9008.39,0.00,
REC-01455,CRM-INV-01455,ACCT-INV-01455,Matched,7825.92,7825.92,0.00,
REC-01456,CRM-INV-01456,ACCT-INV-01456,Matched,3674.41,3674.41,0.00,
REC-01457,CRM-INV-01457,ACCT-INV-01457,Matched,3022.14,3022.14,0.00,
REC-01458,CRM-INV-01458,ACCT-INV-01458,Matched,6628.61,6628.61,0.00,
REC-01459,CRM-INV-01459,ACCT-INV-01459,Matched,5387.59,5387.59,0.00,
REC-01460,CRM-INV-01460,ACCT-INV-01460,Matched,6669.11,6669.11,0.00,
REC-01461,CRM-INV-01461,ACCT-INV-01461,Matched,6961.48,6961.48,0.00,
REC-01462,CRM-INV-01462,ACCT-INV-01462,Matched,2954.21,2954.21,0.00,
REC-01463,CRM-INV-01463,ACCT-INV-01463,Variance,5579.31,6563.93,984.62,Pricing difference - promotional discount not applied in accounting
REC-01464,CRM-INV-01464,ACCT-INV-01464,Matched,2028.40,2028.40,0.00,
REC-01465,CRM-INV-01465,ACCT-INV-01465,Matched,2645.47,2645.47,0.00,
REC-01466,CRM-INV-01466,ACCT-INV-01466,Matched,3185.48,3185.48,0.00,
REC-01467,CRM-INV-01467,ACCT-INV-01467,Matched,3777.62,3777.62,0.00,
REC-01468,CRM-INV-01468,ACCT-INV-01468,Matched,3329.46,3329.46,0.00,
REC-01469,CRM-INV-01469,ACCT-INV-01469,Matched,134.20,134.20,0.00,
REC-01470,CRM-INV-01470,ACCT-INV-01470,Matched,5983.01,5983.01,0.00,
REC-01471,CRM-INV-01471,ACCT-INV-01471,Matched,6682.32,6682.32,0.00,
REC-01472,CRM-INV-01472,ACCT-INV-01472,Matched,6191.55,6191.55,0.00,
REC-01473,CRM-INV-01473,ACCT-INV-01473,Matched,2743.55,2743.55,0.00,
REC-01474,CRM-INV-01474,ACCT-INV-01474,Matched,3143.96,3143.96,0.00,
REC-01475,CRM-INV-01475,ACCT-INV-01475,Matched,2535.90,2535.90,0.00,
REC-01476,CRM-INV-01476,ACCT-INV-01476,Matched,3928.23,3928.23,0.00,
REC-01477,CRM-INV-01477,ACCT-INV-01477,Matched,1510.64,1510.64,0.00,
REC-01478,CRM-INV-01478,ACCT-INV-01478,Matched,634.72,634.72,0.00,
REC-01479,CRM-INV-01479,ACCT-INV-01479,Matched,3397.79,3397.79,0.00,
REC-01480,CRM-INV-01480,ACCT-INV-01480,Matched,4107.54,4107.54,0.00,
REC-01481,CRM-INV-01481,ACCT-INV-01481,Matched,150.28,150.28,0.00,
REC-01482,CRM-INV-01482,ACCT-INV-01482,Matched,4078.14,4078.14,0.00,
REC-01483,CRM-INV-01483,ACCT-INV-01483,Matched,728.16,728.16,0.00,
REC-01484,CRM-INV-01484,ACCT-INV-01484,Matched,296.64,296.64,0.00,
REC-01485,CRM-INV-01485,ACCT-INV-01485,Matched,1245.90,1245.90,0.00,
REC-01486,CRM-INV-01486,ACCT-INV-01486,Matched,1787.45,1787.45,0.00,
REC-01487,CRM-INV-01487,ACCT-INV-01487,Matched,1978.54,1978.54,0.00,
REC-01488,CRM-INV-01488,ACCT-INV-01488,Matched,701.72,701.72,0.00,
REC-01489,CRM-INV-01489,ACCT-INV-01489,Matched,2548.56,2548.56,0.00,
REC-01490,CRM-INV-01490,ACCT-INV-01490,Matched,12065.08,12065.08,0.00,
REC-01491,CRM-INV-01491,ACCT-INV-01491,Matched,6576.28,6576.28,0.00,
REC-01492,CRM-INV-01492,ACCT-INV-01492,Matched,7027.00,7027.00,0.00,
REC-01493,CRM-INV-01493,ACCT-INV-01493,Matched,2035.14,2035.14,0.00,
REC-01494,CRM-INV-01494,ACCT-INV-01494,Matched,4009.37,4009.37,0.00,
