acct_invoice_id,customer_id,crm_invoice_id,invoice_date,total_amount,status
ACCT-INV-01285,CUST-0181,CRM-INV-01285,2026-01-26,4864.08,Posted
ACCT-INV-01286,CUST-0020,CRM-INV-01286,2026-01-31,1722.11,Posted
ACCT-INV-01287,CUST-0130,CRM-INV-01287,2026-01-23,4146.52,Posted
ACCT-INV-01288,CUST-0148,CRM-INV-01288,2026-01-27,990.00,Posted
ACCT-INV-01289,CUST-0112,CRM-INV-01289,2026-01-03,4333.38,Posted
ACCT-INV-01290,CUST-0123,CRM-INV-01290,2026-01-28,4004.88,Posted
ACCT-INV-01291,CUST-0187,CRM-INV-01291,2026-01-01,5202.62,Posted
ACCT-INV-01292,CUST-0146,CRM-INV-01292,2026-01-26,14676.21,Posted
ACCT-INV-01293,CUST-0092,CRM-INV-01293,2026-01-19,74.16,Posted
ACCT-INV-01294,CUST-0136,CRM-INV-01294,2026-01-14,1338.07,Posted
ACCT-INV-01295,CUST-0008,CRM-INV-01295,2026-01-21,3382.24,Posted
ACCT-INV-01296,CUST-0098,CRM-INV-01296,2026-01-23,5543.30,Posted
ACCT-INV-01297,CUST-0128,CRM-INV-01297,2026-01-03,3424.72,Posted
ACCT-INV-01298,CUST-0166,CRM-INV-01298,2026-01-21,1970.72,Posted
ACCT-INV-01299,CUST-0135,CRM-INV-01299,2026-01-09,390.70,Posted
ACCT-INV-01300,CUST-0016,CRM-INV-01300,2026-01-22,1107.91,Posted
ACCT-INV-01301,CUST-0008,CRM-INV-01301,2026-01-26,6388.40,Posted
ACCT-INV-01302,CUST-0040,CRM-INV-01302,2026-01-20,1922.70,Posted
ACCT-INV-01303,CUST-0114,CRM-INV-01303,2026-01-01,4145.87,Posted
ACCT-INV-01304,CUST-0128,CRM-INV-01304,2026-01-07,4769.07,Posted
ACCT-INV-01305,CUST-0062,CRM-INV-01305,2026-01-31,6129.05,Posted
ACCT-INV-01306,CUST-0024,CRM-INV-01306,2026-01-22,3441.80,Posted
ACCT-INV-01307,CUST-0196,CRM-INV-01307,2026-01-07,4739.57,Posted
ACCT-INV-01308,CUST-0126,CRM-INV-01308,2026-01-04,5902.51,Posted
ACCT-INV-01309,CUST-0198,CRM-INV-01309,2026-01-10,207.38,Posted
ACCT-INV-01310,CUST-0023,CRM-INV-01310,2026-01-10,3976.34,Posted
ACCT-INV-01311,CUST-0091,CRM-INV-01311,2026-01-31,5371.47,Posted
ACCT-INV-01312,CUST-0048,CRM-INV-01312,2026-01-29,2406.34,Posted
ACCT-INV-01313,CUST-0147,CRM-INV-01313,2026-01-21,3773.12,Posted
ACCT-INV-01314,CUST-0100,CRM-INV-01314,2026-01-27,2629.05,Posted
ACCT-INV-01315,CUST-0064,CRM-INV-01315,2026-01-20,2911.06,Posted
ACCT-INV-01316,CUST-0106,CRM-INV-01316,2026-01-13,3556.45,Posted
ACCT-INV-01317,CUST-0197,CRM-INV-01317,2026-01-15,1815.12,Posted
ACCT-INV-01318,CUST-0126,CRM-INV-01318,2026-01-03,3370.37,Posted
ACCT-INV-01319,CUST-0184,CRM-INV-01319,2026-01-30,2708.26,Posted
ACCT-INV-01320,CUST-0143,CRM-INV-01320,2026-01-28,5510.33,Posted
ACCT-INV-01321,CUST-0100,CRM-INV-01321,2026-01-06,317.36,Posted
ACCT-INV-01322,CUST-0158,CRM-INV-01322,2026-01-12,1686.73,Posted
ACCT-INV-01323,CUST-0012,CRM-INV-01323,2026-01-19,2047.86,Posted
ACCT-INV-01324,CUST-0065,CRM-INV-01324,2026-01-30,3491.46,Posted
ACCT-INV-01325,CUST-0040,CRM-INV-01325,2026-01-31,2839.48,Posted
ACCT-INV-01326,CUST-0185,CRM-INV-01326,2026-01-15,274.70,Posted
ACCT-INV-01327,CUST-0155,CRM-INV-01327,2026-01-17,2883.62,Posted
ACCT-INV-01328,CUST-0105,CRM-INV-01328,2026-01-17,24806.59,Posted
ACCT-INV-01329,CUST-0002,CRM-INV-01329,2026-01-13,335.84,Posted
ACCT-INV-01330,CUST-0197,CRM-INV-01330,2026-01-19,236.38,Posted
ACCT-INV-01331,CUST-0019,CRM-INV-01331,2026-01-01,5188.29,Posted
ACCT-INV-01332,CUST-0089,CRM-INV-01332,2026-01-21,2066.49,Posted
ACCT-INV-01333,CUST-0100,CRM-INV-01333,2026-01-09,976.13,Posted
ACCT-INV-01334,CUST-0118,CRM-INV-01334,2026-01-14,10584.64,Posted
ACCT-INV-01335,CUST-0100,CRM-INV-01335,2026-01-15,3211.84,Posted
ACCT-INV-01336,CUST-0183,CRM-INV-01336,2026-01-07,7700.21,Posted
ACCT-INV-01337,CUST-0167,CRM-INV-01337,2026-01-15,2468.02,Posted
ACCT-INV-01338,CUST-0041,CRM-INV-01338,2026-01-22,7862.48,Posted
ACCT-INV-01339,CUST-0191,CRM-INV-01339,2026-01-22,6032.73,Posted
ACCT-INV-01340,CUST-0190,CRM-INV-01340,2026-01-05,2005.68,Posted
ACCT-INV-01341,CUST-0014,CRM-INV-01341,2026-01-11,1299.90,Posted
ACCT-INV-01342,CUST-0039,CRM-INV-01342,2026-01-31,3135.06,Posted
ACCT-INV-01343,CUST-0115,CRM-INV-01343,2026-01-16,13136.51,Posted
ACCT-INV-01344,CUST-0039,CRM-INV-01344,2026-01-06,3355.98,Posted
ACCT-INV-01345,CUST-0170,CRM-INV-01345,2026-01-31,579.14,Posted
ACCT-INV-01346,CUST-0098,CRM-INV-01346,2026-01-16,2810.81,Posted
ACCT-INV-01347,CUST-0006,CRM-INV-01347,2026-01-16,8740.74,Posted
ACCT-INV-01348,CUST-0029,CRM-INV-01348,2026-01-30,281.68,Posted
ACCT-INV-01349,CUST-0127,CRM-INV-01349,2026-01-01,9055.66,Posted
ACCT-INV-01350,CUST-0043,CRM-INV-01350,2026-01-02,2683.79,Posted
ACCT-INV-01351,CUST-0087,CRM-INV-01351,2026-01-02,3931.00,Posted
ACCT-INV-01352,CUST-0160,CRM-INV-01352,2026-01-01,7496.86,Posted
ACCT-INV-01353,CUST-0086,CRM-INV-01353,2026-01-12,7756.25,Posted
ACCT-INV-01354,CUST-0069,CRM-INV-01354,2026-01-03,2894.99,Posted
ACCT-INV-01355,CUST-0028,CRM-INV-01355,2026-01-08,1296.00,Posted
ACCT-INV-01356,CUST-0147,CRM-INV-01356,2026-01-26,412.60,Posted
ACCT-INV-01357,CUST-0189,CRM-INV-01357,2026-01-26,4779.32,Posted
ACCT-INV-01358,CUST-0028,CRM-INV-01358,2026-01-20,951.69,Posted
ACCT-INV-01359,CUST-0191,CRM-INV-01359,2026-01-30,726.80,Posted
ACCT-INV-01360,CUST-0024,CRM-INV-01360,2026-01-01,4592.33,Posted
ACCT-INV-01361,CUST-0050,CRM-INV-01361,2026-01-16,3439.54,Posted
ACCT-INV-01362,CUST-0188,CRM-INV-01362,2026-01-22,6702.89,Posted
ACCT-INV-01363,CUST-0180,CRM-INV-01363,2026-01-25,399.99,Posted
ACCT-INV-01365,CUST-0130,CRM-INV-01365,2026-01-21,4814.67,Posted
ACCT-INV-01366,CUST-0168,CRM-INV-01366,2026-01-29,3662.91,Posted
ACCT-INV-01367,CUST-0188,CRM-INV-01367,2026-01-02,6765.80,Posted
ACCT-INV-01368,CUST-0187,CRM-INV-01368,2026-01-27,7012.08,Posted
ACCT-INV-01369,CUST-0126,CRM-INV-01369,2026-01-11,7968.13,Posted
ACCT-INV-01371,CUST-0162,CRM-INV-01371,2026-01-05,2404.84,Posted
ACCT-INV-01372,CUST-0121,CRM-INV-01372,2026-01-05,5746.31,Posted
ACCT-INV-01373,CUST-0141,CRM-INV-01373,2026-01-09,4192.24,Posted
ACCT-INV-01374,CUST-0041,CRM-INV-01374,2026-01-16,552.08,Posted
ACCT-INV-01375,CUST-0083,CRM-INV-01375,2026-01-23,8070.03,Posted
ACCT-INV-01376,CUST-0079,CRM-INV-01376,2026-01-21,3529.52,Posted
ACCT-INV-01377,CUST-0154,CRM-INV-01377,2026-01-05,4110.15,Posted
ACCT-INV-01378,CUST-0107,CRM-INV-01378,2026-01-08,2548.80,Posted
ACCT-INV-01379,CUST-0143,CRM-INV-01379,2026-01-11,5355.32,Posted
ACCT-INV-01380,CUST-0005,CRM-INV-01380,2026-01-11,8027.26,Posted
ACCT-INV-01381,CUST-0100,CRM-INV-01381,2026-01-25,635.59,Posted
ACCT-INV-01382,CUST-0200,CRM-INV-01382,2026-01-02,3342.44,Posted
ACCT-INV-01383,CUST-0070,CRM-INV-01383,2026-01-31,5416.60,Posted
ACCT-INV-01384,CUST-0153,CRM-INV-01384,2026-01-20,54.08,Posted
ACCT-INV-01385,CUST-0050,CRM-INV-01385,2026-01-17,5989.67,Posted
ACCT-INV-01386,CUST-0008,CRM-INV-01386,2026-01-21,6677.44,Posted
ACCT-INV-01387,CUST-0195,CRM-INV-01387,2026-01-11,1185.44,Posted
ACCT-INV-01388,CUST-0181,CRM-INV-01388,2026-01-20,1893.66,Posted
ACCT-INV-01389,CUST-0142,CRM-INV-01389,2026-01-16,2617.07,Posted
ACCT-INV-01390,CUST-0166,CRM-INV-01390,2026-01-11,2902.37,Posted
ACCT-INV-01391,CUST-0015,CRM-INV-01391,2026-01-24,9740.52,Posted
ACCT-INV-01392,CUST-0134,CRM-INV-01392,2026-01-06,3717.24,Posted
ACCT-INV-01393,CUST-0088,CRM-INV-01393,2026-01-25,2708.65,Posted
ACCT-INV-01394,CUST-0135,CRM-INV-01394,2026-01-14,4304.93,Posted
ACCT-INV-01395,CUST-0067,CRM-INV-01395,2026-01-08,1083.83,Posted
ACCT-INV-01396,CUST-0011,CRM-INV-01396,2026-01-08,3918.39,Posted
ACCT-INV-01397,CUST-0194,CRM-INV-01397,2026-01-21,4055.70,Posted
ACCT-INV-01398,CUST-0151,CRM-INV-01398,2026-01-02,4154.34,Posted
ACCT-INV-01399,CUST-0149,CRM-INV-01399,2026-01-29,2886.18,Posted
ACCT-INV-01400,CUST-0191,CRM-INV-01400,2026-01-20,6044.63,Posted
ACCT-INV-01401,CUST-0066,CRM-INV-01401,2026-01-11,1567.60,Posted
ACCT-INV-01402,CUST-0116,CRM-INV-01402,2026-01-01,5067.02,Posted
ACCT-INV-01404,CUST-0146,CRM-INV-01404,2026-01-29,14178.11,Posted
ACCT-INV-01405,CUST-0086,CRM-INV-01405,2026-01-07,4166.58,Posted
ACCT-INV-01406,CUST-0123,CRM-INV-01406,2026-01-18,3217.33,Posted
ACCT-INV-01407,CUST-0078,CRM-INV-01407,2026-01-15,17063.18,Posted
ACCT-INV-01408,CUST-0109,CRM-INV-01408,2026-01-24,2184.95,Posted
ACCT-INV-01409,CUST-0078,CRM-INV-01409,2026-01-05,1990.54,Posted
ACCT-INV-01410,CUST-0023,CRM-INV-01410,2026-01-24,1005.17,Posted
ACCT-INV-01411,CUST-0123,CRM-INV-01411,2026-01-03,2398.97,Posted
ACCT-INV-01412,CUST-0128,CRM-INV-01412,2026-01-14,1289.19,Posted
ACCT-INV-01413,CUST-0185,CRM-INV-01413,2026-01-16,4881.56,Posted
ACCT-INV-01414,CUST-0049,CRM-INV-01414,2026-01-08,6035.20,Posted
ACCT-INV-01415,CUST-0023,CRM-INV-01415,2026-01-20,2541.54,Posted
ACCT-INV-01416,CUST-0139,CRM-INV-01416,2026-01-05,1353.16,Posted
ACCT-INV-01417,CUST-0089,CRM-INV-01417,2026-01-25,6563.46,Posted
ACCT-INV-01418,CUST-0065,CRM-INV-01418,2026-01-29,4594.80,Posted
ACCT-INV-01419,CUST-0139,CRM-INV-01419,2026-01-28,3536.01,Posted
ACCT-INV-01420,CUST-0139,CRM-INV-01420,2026-01-21,2811.13,Posted
ACCT-INV-01421,CUST-0108,CRM-INV-01421,2026-01-29,482.41,Posted
ACCT-INV-01422,CUST-0148,CRM-INV-01422,2026-01-01,3618.20,Posted
ACCT-INV-01423,CUST-0084,CRM-INV-01423,2026-01-24,7516.61,Posted
ACCT-INV-01424,CUST-0177,CRM-INV-01424,2026-01-25,1891.04,Posted
ACCT-INV-01425,CUST-0178,CRM-INV-01425,2026-01-29,1140.25,Posted
ACCT-INV-01426,CUST-0019,CRM-INV-01426,2026-01-23,3720.10,Posted
ACCT-INV-01427,CUST-0049,CRM-INV-01427,2026-01-01,535.95,Posted
ACCT-INV-01428,CUST-0048,CRM-INV-01428,2026-01-27,1820.40,Posted
ACCT-INV-01429,CUST-0031,CRM-INV-01429,2026-01-14,5558.00,Posted
ACCT-INV-01430,CUST-0078,CRM-INV-01430,2026-01-14,6593.78,Posted
ACCT-INV-01431,CUST-0180,CRM-INV-01431,2026-01-16,5026.41,Posted
ACCT-INV-01432,CUST-0125,CRM-INV-01432,2026-01-25,2110.15,Posted
ACCT-INV-01433,CUST-0022,CRM-INV-01433,2026-01-08,866.25,Posted
ACCT-INV-01434,CUST-0062,CRM-INV-01434,2026-01-20,3797.79,Posted
ACCT-INV-01435,CUST-0152,CRM-INV-01435,2026-01-28,3859.28,Posted
ACCT-INV-01436,CUST-0047,CRM-INV-01436,2026-01-15,2347.04,Posted
ACCT-INV-01437,CUST-0126,CRM-INV-01437,2026-01-06,5149.43,Posted
ACCT-INV-01438,CUST-0020,CRM-INV-01438,2026-01-07,2397.75,Posted
ACCT-INV-01439,CUST-0047,CRM-INV-01439,2026-01-08,6906.14,Posted
ACCT-INV-01440,CUST-0036,CRM-INV-01440,2026-01-05,7599.66,Posted
ACCT-INV-01441,CUST-0009,CRM-INV-01441,2026-01-09,5546.84,Posted
ACCT-INV-01442,CUST-0130,CRM-INV-01442,2026-01-30,990.65,Posted
ACCT-INV-01443,CUST-0048,CRM-INV-01443,2026-01-22,4242.58,Posted
ACCT-INV-01444,CUST-0169,CRM-INV-01444,2026-01-06,5762.35,Posted
ACCT-INV-01445,CUST-0016,CRM-INV-01445,2026-01-17,1546.15,Posted
ACCT-INV-01446,CUST-0003,CRM-INV-01446,2026-01-10,1171.48,Posted
ACCT-INV-01447,CUST-0122,CRM-INV-01447,2026-01-16,3336.69,Posted
ACCT-INV-01448,CUST-0038,CRM-INV-01448,2026-01-28,152.44,Posted
ACCT-INV-01450,CUST-0083,CRM-INV-01450,2026-01-25,4523.08,Posted
ACCT-INV-01451,CUST-0033,CRM-INV-01451,2026-01-16,6619.16,Posted
ACCT-INV-01452,CUST-0144,CRM-INV-01452,2026-01-03,1153.76,Posted
ACCT-INV-01453,CUST-0119,CRM-INV-01453,2026-01-21,7702.22,Posted
ACCT-INV-01454,CUST-0177,CRM-INV-01454,2026-01-19,9008.39,Posted
ACCT-INV-01455,CUST-0074,CRM-INV-01455,2026-01-20,7825.92,Posted
ACCT-INV-01456,CUST-0106,CRM-INV-01456,2026-01-09,3674.41,Posted
ACCT-INV-01457,CUST-0177,CRM-INV-01457,2026-01-10,3022.14,Posted
ACCT-INV-01458,CUST-0119,CRM-INV-01458,2026-01-19,6628.61,Posted
ACCT-INV-01459,CUST-0101,CRM-INV-01459,2026-01-16,5387.59,Posted
ACCT-INV-01460,CUST-0065,CRM-INV-01460,2026-01-04,6669.11,Posted
ACCT-INV-01461,CUST-0141,CRM-INV-01461,2026-01-19,6961.48,Posted
ACCT-INV-01462,CUST-0126,CRM-INV-01462,2026-01-20,2954.21,Posted
ACCT-INV-01463,CUST-0031,CRM-INV-01463,2026-01-05,6563.93,Posted
ACCT-INV-01464,CUST-0018,CRM-INV-01464,2026-01-09,2028.40,Posted
ACCT-INV-01465,CUST-0025,CRM-INV-01465,2026-01-30,2645.47,Posted
ACCT-INV-01466,CUST-0062,CRM-INV-01466,2026-01-08,3185.48,Posted
ACCT-INV-01467,CUST-0039,CRM-INV-01467,2026-01-01,3777.62,Posted
ACCT-INV-01468,CUST-0158,CRM-INV-01468,2026-01-09,3329.46,Posted
ACCT-INV-01469,CUST-0057,CRM-INV-01469,2026-01-09,134.20,Posted
ACCT-INV-01470,CUST-0112,CRM-INV-01470,2026-01-19,5983.01,Posted
ACCT-INV-01471,CUST-0099,CRM-INV-01471,2026-01-28,6682.32,Posted
ACCT-INV-01472,CUST-0158,CRM-INV-01472,2026-01-13,6191.55,Posted
ACCT-INV-01473,CUST-0104,CRM-INV-01473,2026-01-07,2743.55,Posted
ACCT-INV-01474,CUST-0075,CRM-INV-01474,2026-01-29,3143.96,Posted
ACCT-INV-01475,CUST-0017,CRM-INV-01475,2026-01-15,2535.90,Posted
ACCT-INV-01476,CUST-0006,CRM-INV-01476,2026-01-16,3928.23,Posted
ACCT-INV-01477,CUST-0067,CRM-INV-01477,2026-01-16,1510.64,Posted
ACCT-INV-01478,CUST-0098,CRM-INV-01478,2026-01-12,634.72,Posted
ACCT-INV-01479,CUST-0041,CRM-INV-01479,2026-01-03,3397.79,Posted
ACCT-INV-01480,CUST-0072,CRM-INV-01480,2026-01-28,4107.54,Posted
ACCT-INV-01481,CUST-0060,CRM-INV-01481,2026-01-28,150.28,Posted
ACCT-INV-01482,CUST-0190,CRM-INV-01482,2026-01-06,4078.14,Posted
ACCT-INV-01483,CUST-0051,CRM-INV-01483,2026-01-20,728.16,Posted
ACCT-INV-01484,CUST-0046,CRM-INV-01484,2026-01-18,296.64,Posted
ACCT-INV-01485,CUST-0095,CRM-INV-01485,2026-01-24,1245.90,Posted
ACCT-INV-01486,CUST-0044,CRM-INV-01486,2026-01-25,1787.45,Posted
ACCT-INV-01487,CUST-0121,CRM-INV-01487,2026-01-05,1978.54,Posted
ACCT-INV-01488,CUST-0117,CRM-INV-01488,2026-01-06,701.72,Posted
ACCT-INV-01489,CUST-0156,CRM-INV-01489,2026-01-25,2548.56,Posted
ACCT-INV-01490,CUST-0074,CRM-INV-01490,2026-01-15,12065.08,Posted
ACCT-INV-01491,CUST-0135,CRM-INV-01491,2026-01-30,6576.28,Posted
ACCT-INV-01492,CUST-0030,CRM-INV-01492,2026-01-20,7027.00,Posted
ACCT-INV-01493,CUST-0056,CRM-INV-01493,2026-01-14,2035.14,Posted
ACCT-INV-01494,CUST-0037,CRM-INV-01494,2026-01-01,4009.37,Posted
ACCT-INV-01495,CUST-0120,CRM-INV-01495,2026-01-12,1283.58,Posted
ACCT-INV-01496,CUST-0038,CRM-INV-01496,2026-01-29,324.48,Posted
ACCT-INV-01497,CUST-0120,CRM-INV-01497,2026-01-30,7945.98,Posted
ACCT-INV-01498,CUST-0085,CRM-INV-01498,2026-01-07,3071.76,Posted
ACCT-INV-01499,CUST-0131,CRM-INV-01499,2026-01-07,9373.52,Posted
ACCT-INV-01500,CUST-0133,CRM-INV-01500,2026-01-19,1098.80,Posted
ACCT-INV-01501,CUST-0132,CRM-INV-01501,2026-01-02,7542.32,Posted
ACCT-INV-01502,CUST-0051,CRM-INV-01502,2026-01-03,5247.31,Posted
ACCT-INV-01503,CUST-0050,CRM-INV-01503,2026-01-14,1260.13,Posted
ACCT-INV-01504,CUST-0042,CRM-INV-01504,2026-01-28,1866.24,Posted
ACCT-INV-01505,CUST-0057,CRM-INV-01505,2026-01-15,2892.54,Posted
ACCT-INV-01506,CUST-0088,CRM-INV-01506,2026-01-20,3985.27,Posted
ACCT-INV-01507,CUST-0171,CRM-INV-01507,2026-01-22,8015.05,Posted
ACCT-INV-01508,CUST-0077,CRM-INV-01508,2026-01-16,3514.35,Posted
ACCT-INV-01509,CUST-0040,CRM-INV-01509,2026-01-30,981.06,Posted
ACCT-INV-01510,CUST-0103,CRM-INV-01510,2026-01-14,4771.52,Posted
ACCT-INV-01511,CUST-0015,CRM-INV-01511,2026-01-14,2675.19,Posted
ACCT-INV-01512,CUST-0125,CRM-INV-01512,2026-01-29,5343.92,Posted
ACCT-INV-01513,CUST-0154,CRM-INV-01513,2026-01-11,4707.80,Posted
ACCT-INV-01514,CUST-0179,CRM-INV-01514,2026-01-21,1457.74,Posted
ACCT-INV-01515,CUST-0075,CRM-INV-01515,2026-01-27,2862.99,Posted
ACCT-INV-01516,CUST-0085,CRM-INV-01516,2026-01-04,132.38,Posted
ACCT-INV-01517,CUST-0158,CRM-INV-01517,2026-01-01,3129.61,Posted
ACCT-INV-01518,CUST-0075,CRM-INV-01518,2026-01-20,5986.02,Posted
ACCT-INV-01519,CUST-0009,CRM-INV-01519,2026-01-13,2920.28,Posted
ACCT-INV-01520,CUST-0079,CRM-INV-01520,2026-01-10,4574.50,Posted
ACCT-INV-01521,CUST-0010,CRM-INV-01521,2026-01-03,716.08,Posted
ACCT-INV-01522,CUST-0115,CRM-INV-01522,2026-01-05,1099.80,Posted
ACCT-INV-01523,CUST-0149,CRM-INV-01523,2026-01-08,3752.65,Posted
ACCT-INV-01524,CUST-0101,CRM-INV-01524,2026-01-07,1711.13,Posted
ACCT-INV-01525,CUST-0119,CRM-INV-01525,2026-01-22,5970.08,Posted
ACCT-INV-01526,CUST-0193,CRM-INV-01526,2026-01-19,3251.70,Posted
ACCT-INV-01527,CUST-0086,CRM-INV-01527,2026-01-05,1338.16,Posted
ACCT-INV-01528,CUST-0127,CRM-INV-01528,2026-01-31,1506.86,Posted
ACCT-INV-01529,CUST-0183,CRM-INV-01529,2026-01-11,4603.79,Posted
ACCT-INV-01530,CUST-0136,CRM-INV-01530,2026-01-19,5507.39,Posted
ACCT-INV-01531,CUST-0105,CRM-INV-01531,2026-01-19,2954.21,Posted
ACCT-INV-01532,CUST-0156,CRM-INV-01532,2026-01-19,2758.00,Posted
ACCT-INV-01533,CUST-0167,CRM-INV-01533,2026-01-28,2470.65,Posted
ACCT-INV-01534,CUST-0002,CRM-INV-01534,2026-01-17,2905.64,Posted
ACCT-INV-01535,CUST-0111,CRM-INV-01535,2026-01-02,1037.26,Posted
ACCT-INV-01536,CUST-0188,CRM-INV-01536,2026-01-26,3080.51,Posted
ACCT-INV-01537,CUST-0061,CRM-INV-01537,2026-01-30,7513.20,Posted
ACCT-INV-01538,CUST-0123,CRM-INV-01538,2026-01-01,1999.80,Posted
ACCT-INV-01539,CUST-0075,CRM-INV-01539,2026-01-22,1621.74,Posted
ACCT-INV-01540,CUST-0196,CRM-INV-01540,2026-01-30,1677.19,Posted
ACCT-INV-01541,CUST-0017,CRM-INV-01541,2026-01-25,2194.12,Posted
ACCT-INV-01542,CUST-0200,CRM-INV-01542,2026-01-18,5111.22,Posted
ACCT-INV-01543,CUST-0049,CRM-INV-01543,2026-01-18,1556.51,Posted
ACCT-INV-01544,CUST-0042,CRM-INV-01544,2026-01-17,7631.63,Posted
ACCT-INV-01545,CUST-0049,CRM-INV-01545,2026-01-20,6972.96,Posted
ACCT-INV-01546,CUST-0165,CRM-INV-01546,2026-01-12,9881.91,Posted
ACCT-INV-01547,CUST-0091,CRM-INV-01547,2026-01-01,2954.74,Posted
ACCT-INV-01548,CUST-0025,CRM-INV-01548,2026-01-20,7903.05,Posted
ACCT-INV-01549,CUST-0164,CRM-INV-01549,2026-01-11,1567.55,Posted
ACCT-INV-01550,CUST-0015,CRM-INV-01550,2026-01-31,2005.31,Posted
ACCT-INV-01551,CUST-0106,CRM-INV-01551,2026-01-03,3991.89,Posted
ACCT-INV-01552,CUST-0183,CRM-INV-01552,2026-01-03,1315.64,Posted
ACCT-INV-01553,CUST-0068,CRM-INV-01553,2026-01-25,2019.28,Posted
ACCT-INV-01554,CUST-0071,CRM-INV-01554,2026-01-10,5856.01,Posted
ACCT-INV-01555,CUST-0108,CRM-INV-01555,2026-01-03,1346.52,Posted
ACCT-INV-01556,CUST-0123,CRM-INV-01556,2026-01-02,5413.92,Posted
ACCT-INV-01557,CUST-0044,CRM-INV-01557,2026-01-06,4056.52,Posted
ACCT-INV-01558,CUST-0002,CRM-INV-01558,2026-01-22,7662.91,Posted
ACCT-INV-01559,CUST-0104,CRM-INV-01559,2026-01-19,4150.98,Posted
ACCT-INV-01560,CUST-0155,CRM-INV-01560,2026-01-16,6803.06,Posted
ACCT-INV-01561,CUST-0192,CRM-INV-01561,2026-01-09,566.34,Posted
ACCT-INV-01562,CUST-0064,CRM-INV-01562,2026-01-05,1976.52,Posted
ACCT-INV-01563,CUST-0188,CRM-INV-01563,2026-01-03,2375.90,Posted
ACCT-INV-01564,CUST-0179,CRM-INV-01564,2026-01-01,4974.65,Posted
ACCT-INV-01565,CUST-0084,CRM-INV-01565,2026-01-14,4806.67,Posted
ACCT-INV-01566,CUST-0171,CRM-INV-01566,2026-01-28,4834.54,Posted
ACCT-INV-01567,CUST-0001,CRM-INV-01567,2026-01-14,6408.92,Posted
ACCT-INV-01568,CUST-0074,CRM-INV-01568,2026-01-05,1462.12,Posted
ACCT-INV-01569,CUST-0090,CRM-INV-01569,2026-01-10,1813.77,Posted
ACCT-INV-01570,CUST-0100,CRM-INV-01570,2026-01-09,716.93,Posted
ACCT-INV-01571,CUST-0061,CRM-INV-01571,2026-01-21,5436.05,Posted
ACCT-INV-01572,CUST-0177,CRM-INV-01572,2026-01-04,4972.44,Posted
ACCT-INV-01573,CUST-0028,CRM-INV-01573,2026-01-08,5044.96,Posted
ACCT-INV-01574,CUST-0001,CRM-INV-01574,2026-01-05,1427.30,Posted
ACCT-INV-01575,CUST-0001,CRM-INV-01575,2026-01-16,1567.00,Posted
ACCT-INV-01576,CUST-0109,CRM-INV-01576,2026-01-09,13778.08,Posted
ACCT-INV-01577,CUST-0092,CRM-INV-01577,2026-01-04,7317.04,Posted
ACCT-INV-01578,CUST-0137,CRM-INV-01578,2026-01-11,4460.89,Posted
ACCT-INV-01579,CUST-0012,CRM-INV-01579,2026-01-07,2932.47,Posted
ACCT-INV-01580,CUST-0025,CRM-INV-01580,2026-01-02,5737.31,Posted
ACCT-INV-01581,CUST-0024,CRM-INV-01581,2026-01-11,2007.84,Posted
ACCT-INV-01582,CUST-0138,CRM-INV-01582,2026-01-24,3085.69,Posted
ACCT-INV-01583,CUST-0169,CRM-INV-01583,2026-01-25,1898.64,Posted
ACCT-INV-01584,CUST-0085,CRM-INV-01584,2026-01-04,1929.64,Posted
ACCT-INV-01585,CUST-0072,CRM-INV-01585,2026-01-01,4587.50,Posted
ACCT-INV-01586,CUST-0147,CRM-INV-01586,2026-01-01,853.77,Posted
ACCT-INV-01587,CUST-0051,CRM-INV-01587,2026-01-27,1776.46,Posted
ACCT-INV-01588,CUST-0116,CRM-INV-01588,2026-01-08,6484.98,Posted
ACCT-INV-01589,CUST-0041,CRM-INV-01589,2026-01-16,3531.36,Posted
ACCT-INV-01590,CUST-0196,CRM-INV-01590,2026-01-06,1297.68,Posted
ACCT-INV-01591,CUST-0180,CRM-INV-01591,2026-01-27,3453.36,Posted
ACCT-INV-01592,CUST-0153,CRM-INV-01592,2026-01-18,5426.60,Posted
ACCT-INV-01593,CUST-0198,CRM-INV-01593,2026-01-27,3135.58,Posted
ACCT-INV-01594,CUST-0198,CRM-INV-01594,2026-01-18,1849.79,Posted
ACCT-INV-01595,CUST-0102,CRM-INV-01595,2026-01-30,4293.06,Posted
ACCT-INV-01596,CUST-0142,CRM-INV-01596,2026-01-03,2872.72,Posted
ACCT-INV-01597,CUST-0012,CRM-INV-01597,2026-01-14,4249.12,Posted
ACCT-INV-01598,CUST-0185,CRM-INV-01598,2026-01-21,3978.05,Posted
ACCT-INV-01599,CUST-0199,CRM-INV-01599,2026-01-22,163.71,Posted
ACCT-INV-01600,CUST-0043,CRM-INV-01600,2026-01-25,2102.07,Posted
ACCT-INV-01601,CUST-0091,CRM-INV-01601,2026-01-11,5202.61,Posted
ACCT-INV-01602,CUST-0038,CRM-INV-01602,2026-01-20,18549.44,Posted
ACCT-INV-01603,CUST-0011,CRM-INV-01603,2026-01-11,29641.53,Posted
ACCT-INV-01604,CUST-0170,CRM-INV-01604,2026-01-09,2209.92,Posted
ACCT-INV-01605,CUST-0186,CRM-INV-01605,2026-01-17,3314.93,Posted
ACCT-INV-01606,CUST-0039,CRM-INV-01606,2026-01-26,3439.52,Posted
