line_id,acct_invoice_id,product_id,quantity,unit_price,line_total
ACCT-LN-000353,ACCT-INV-00123,PROD-0050,8,422.65,3381.20
ACCT-LN-000354,ACCT-INV-00124,PROD-0064,7,386.95,2708.65
ACCT-LN-000355,ACCT-INV-00124,PROD-0045,7,380.44,2663.08
ACCT-LN-000356,ACCT-INV-00124,PROD-0013,8,291.02,2328.16
ACCT-LN-000357,ACCT-INV-00124,PROD-0074,4,21.14,84.56
ACCT-LN-000358,ACCT-INV-00125,PROD-0038,1,54.08,54.08
ACCT-LN-000359,ACCT-INV-00126,PROD-0022,7,311.47,2180.29
ACCT-LN-000360,ACCT-INV-00126,PROD-0021,2,86.47,172.94
ACCT-LN-000361,ACCT-INV-00126,PROD-0071,2,405.68,811.36
ACCT-LN-000362,ACCT-INV-00127,PROD-0091,1,283.43,283.43
ACCT-LN-000363,ACCT-INV-00127,PROD-0056,3,149.95,449.85
ACCT-LN-000364,ACCT-INV-00127,PROD-0078,7,390.70,2734.90
ACCT-LN-000365,ACCT-INV-00127,PROD-0021,1,86.47,86.47
ACCT-LN-000366,ACCT-INV-00128,PROD-0090,5,163.51,817.55
ACCT-LN-000367,ACCT-INV-00128,PROD-0085,5,284.56,1422.80
ACCT-LN-000368,ACCT-INV-00128,PROD-0039,4,351.57,1406.28
ACCT-LN-000369,ACCT-INV-00128,PROD-0013,1,291.02,291.02
ACCT-LN-000370,ACCT-INV-00129,PROD-0020,1,341.31,341.31
ACCT-LN-000371,ACCT-INV-00129,PROD-0047,1,450.44,450.44
ACCT-LN-000372,ACCT-INV-00129,PROD-0055,2,173.52,347.04
ACCT-LN-000373,ACCT-INV-00129,PROD-0038,8,54.08,432.64
ACCT-LN-000374,ACCT-INV-00130,PROD-0082,5,28.92,144.60
ACCT-LN-000375,ACCT-INV-00130,PROD-0011,8,283.89,2271.12
ACCT-LN-000376,ACCT-INV-00131,PROD-0061,8,422.03,3376.24
ACCT-LN-000377,ACCT-INV-00131,PROD-0085,5,284.56,1422.80
ACCT-LN-000378,ACCT-INV-00131,PROD-0012,7,343.50,2404.50
ACCT-LN-000379,ACCT-INV-00131,PROD-0024,6,363.40,2180.40
ACCT-LN-000380,ACCT-INV-00132,PROD-0006,5,348.13,1740.65
ACCT-LN-000381,ACCT-INV-00132,PROD-0057,8,137.35,1098.80
ACCT-LN-000382,ACCT-INV-00132,PROD-0034,4,233.28,933.12
ACCT-LN-000383,ACCT-INV-00132,PROD-0035,1,386.42,386.42
ACCT-LN-000384,ACCT-INV-00133,PROD-0011,6,283.89,1703.34
ACCT-LN-000385,ACCT-INV-00134,PROD-0030,1,494.13,494.13
ACCT-LN-000386,ACCT-INV-00134,PROD-0050,7,422.65,2958.55
ACCT-LN-000387,ACCT-INV-00134,PROD-0069,8,302.17,2417.36
ACCT-LN-000388,ACCT-INV-00134,PROD-0074,4,21.14,84.56
ACCT-LN-000389,ACCT-INV-00134,PROD-0061,5,422.03,2110.15
ACCT-LN-000390,ACCT-INV-00135,PROD-0074,3,21.14,63.42
ACCT-LN-000391,ACCT-INV-00135,PROD-0016,8,229.45,1835.60
ACCT-LN-000392,ACCT-INV-00135,PROD-0023,3,216.00,648.00
ACCT-LN-000393,ACCT-INV-00135,PROD-0028,4,240.31,961.24
ACCT-LN-000394,ACCT-INV-00135,PROD-0017,1,399.96,399.96
ACCT-LN-000395,ACCT-INV-00136,PROD-0081,3,291.38,874.14
ACCT-LN-000396,ACCT-INV-00136,PROD-0077,5,483.25,2416.25
ACCT-LN-000397,ACCT-INV-00137,PROD-0012,7,343.50,2404.50
ACCT-LN-000398,ACCT-INV-00138,PROD-0067,8,465.51,3724.08
ACCT-LN-000399,ACCT-INV-00138,PROD-0002,7,368.34,2578.38
ACCT-LN-000400,ACCT-INV-00138,PROD-0015,7,309.23,2164.61
ACCT-LN-000401,ACCT-INV-00139,PROD-0098,2,158.68,317.36
ACCT-LN-000402,ACCT-INV-00139,PROD-0014,2,162.38,324.76
ACCT-LN-000403,ACCT-INV-00139,PROD-0037,6,128.73,772.38
ACCT-LN-000404,ACCT-INV-00139,PROD-0053,5,80.81,404.05
ACCT-LN-000405,ACCT-INV-00139,PROD-0050,8,422.65,3381.20
ACCT-LN-000406,ACCT-INV-00140,PROD-0036,7,148.18,1037.26
ACCT-LN-000407,ACCT-INV-00140,PROD-0019,7,177.57,1242.99
ACCT-LN-000408,ACCT-INV-00141,PROD-0007,8,191.65,1533.20
ACCT-LN-000409,ACCT-INV-00141,PROD-0035,6,386.42,2318.52
ACCT-LN-000410,ACCT-INV-00142,PROD-0063,2,474.66,949.32
ACCT-LN-000411,ACCT-INV-00142,PROD-0030,3,494.13,1482.39
ACCT-LN-000412,ACCT-INV-00142,PROD-0039,8,351.57,2812.56
ACCT-LN-000413,ACCT-INV-00143,PROD-0078,2,390.70,781.40
ACCT-LN-000414,ACCT-INV-00143,PROD-0025,8,133.33,1066.64
ACCT-LN-000415,ACCT-INV-00143,PROD-0028,7,240.31,1682.17
ACCT-LN-000416,ACCT-INV-00143,PROD-0095,8,107.90,863.20
ACCT-LN-000417,ACCT-INV-00144,PROD-0066,3,482.89,1448.67
ACCT-LN-000418,ACCT-INV-00145,PROD-0018,1,334.54,334.54
ACCT-LN-000419,ACCT-INV-00145,PROD-0023,4,216.00,864.00
ACCT-LN-000420,ACCT-INV-00145,PROD-0026,1,447.94,447.94
ACCT-LN-000421,ACCT-INV-00145,PROD-0032,1,221.97,221.97
ACCT-LN-000422,ACCT-INV-00146,PROD-0036,6,148.18,889.08
ACCT-LN-000423,ACCT-INV-00146,PROD-0060,7,380.80,2665.60
ACCT-LN-000424,ACCT-INV-00147,PROD-0031,6,312.14,1872.84
ACCT-LN-000425,ACCT-INV-00148,PROD-0076,6,358.04,2148.24
ACCT-LN-000426,ACCT-INV-00148,PROD-0045,3,380.44,1141.32
ACCT-LN-000427,ACCT-INV-00148,PROD-0034,2,233.28,466.56
ACCT-LN-000428,ACCT-INV-00148,PROD-0037,1,128.73,128.73
ACCT-LN-000429,ACCT-INV-00149,PROD-0100,4,37.08,148.32
ACCT-LN-000430,ACCT-INV-00149,PROD-0029,4,236.38,945.52
ACCT-LN-000431,ACCT-INV-00149,PROD-0087,4,284.26,1137.04
ACCT-LN-000432,ACCT-INV-00149,PROD-0035,7,386.42,2704.94
ACCT-LN-000433,ACCT-INV-00149,PROD-0066,1,482.89,482.89
ACCT-LN-000434,ACCT-INV-00150,PROD-0061,3,422.03,1266.09
ACCT-LN-000435,ACCT-INV-00151,PROD-0029,5,236.38,1181.90
ACCT-LN-000436,ACCT-INV-00152,PROD-0055,7,173.52,1214.64
ACCT-LN-000437,ACCT-INV-00152,PROD-0045,8,380.44,3043.52
ACCT-LN-000438,ACCT-INV-00152,PROD-0033,4,450.15,1800.60
ACCT-LN-000439,ACCT-INV-00153,PROD-0051,2,274.05,548.10
ACCT-LN-000440,ACCT-INV-00153,PROD-0001,6,33.55,201.30
ACCT-LN-000441,ACCT-INV-00153,PROD-0072,5,394.58,1972.90
ACCT-LN-000442,ACCT-INV-00153,PROD-0039,2,351.57,703.14
ACCT-LN-000443,ACCT-INV-00153,PROD-0062,2,76.22,152.44
ACCT-LN-000444,ACCT-INV-00154,PROD-0036,5,148.18,740.90
ACCT-LN-000445,ACCT-INV-00154,PROD-0084,5,180.06,900.30
ACCT-LN-000446,ACCT-INV-00154,PROD-0025,3,133.33,399.99
ACCT-LN-000447,ACCT-INV-00155,PROD-0077,7,483.25,3382.75
ACCT-LN-000448,ACCT-INV-00156,PROD-0084,8,180.06,1440.48
ACCT-LN-000449,ACCT-INV-00157,PROD-0052,7,288.73,2021.11
ACCT-LN-000450,ACCT-INV-00157,PROD-0095,1,107.90,107.90
ACCT-LN-000451,ACCT-INV-00157,PROD-0075,4,66.19,264.76
ACCT-LN-000452,ACCT-INV-00157,PROD-0044,4,246.34,985.36
ACCT-LN-000453,ACCT-INV-00158,PROD-0086,6,56.52,339.12
ACCT-LN-000454,ACCT-INV-00158,PROD-0065,5,482.41,2412.05
ACCT-LN-000455,ACCT-INV-00158,PROD-0022,3,311.47,934.41
ACCT-LN-000456,ACCT-INV-00158,PROD-0038,2,54.08,108.16
ACCT-LN-000457,ACCT-INV-00159,PROD-0098,3,158.68,476.04
ACCT-LN-000458,ACCT-INV-00159,PROD-0088,6,328.26,1969.56
ACCT-LN-000459,ACCT-INV-00159,PROD-0084,2,180.06,360.12
ACCT-LN-000460,ACCT-INV-00159,PROD-0029,6,236.38,1418.28
ACCT-LN-000461,ACCT-INV-00159,PROD-0029,5,236.38,1181.90
ACCT-LN-000462,ACCT-INV-00160,PROD-0075,5,66.19,330.95
ACCT-LN-000463,ACCT-INV-00160,PROD-0060,2,380.80,761.60
ACCT-LN-000464,ACCT-INV-00160,PROD-0061,1,422.03,422.03
ACCT-LN-000465,ACCT-INV-00161,PROD-0010,8,338.44,2707.52
ACCT-LN-000466,ACCT-INV-00161,PROD-0025,2,133.33,266.66
ACCT-LN-000467,ACCT-INV-00161,PROD-0088,7,328.26,2297.82
ACCT-LN-000468,ACCT-INV-00161,PROD-0068,5,207.38,1036.90
ACCT-LN-000469,ACCT-INV-00161,PROD-0053,1,80.81,80.81
ACCT-LN-000470,ACCT-INV-00162,PROD-0044,7,246.34,1724.38
ACCT-LN-000471,ACCT-INV-00162,PROD-0073,8,335.84,2686.72
ACCT-LN-000472,ACCT-INV-00163,PROD-0063,6,474.66,2847.96
ACCT-LN-000473,ACCT-INV-00164,PROD-0001,8,33.55,268.40
ACCT-LN-000474,ACCT-INV-00165,PROD-0074,3,21.14,63.42
ACCT-LN-000475,ACCT-INV-00165,PROD-0063,2,474.66,949.32
ACCT-LN-000476,ACCT-INV-00166,PROD-0052,7,288.73,2021.11
ACCT-LN-000477,ACCT-INV-00166,PROD-0062,7,76.22,533.54
ACCT-LN-000478,ACCT-INV-00166,PROD-0001,1,33.55,33.55
ACCT-LN-000479,ACCT-INV-00166,PROD-0069,4,302.17,1208.68
ACCT-LN-000480,ACCT-INV-00167,PROD-0097,4,304.44,1217.76
ACCT-LN-000481,ACCT-INV-00167,PROD-0003,1,492.35,492.35
ACCT-LN-000482,ACCT-INV-00167,PROD-0081,4,291.38,1165.52
ACCT-LN-000483,ACCT-INV-00168,PROD-0014,7,162.38,1136.66
ACCT-LN-000484,ACCT-INV-00168,PROD-0065,5,482.41,2412.05
ACCT-LN-000485,ACCT-INV-00169,PROD-0059,6,123.75,742.50
ACCT-LN-000486,ACCT-INV-00169,PROD-0056,3,149.95,449.85
ACCT-LN-000487,ACCT-INV-00169,PROD-0044,8,246.34,1970.72
ACCT-LN-000488,ACCT-INV-00170,PROD-0003,4,492.35,1969.40
ACCT-LN-000489,ACCT-INV-00170,PROD-0029,3,236.38,709.14
ACCT-LN-000490,ACCT-INV-00170,PROD-0028,1,240.31,240.31
ACCT-LN-000491,ACCT-INV-00170,PROD-0076,3,358.04,1074.12
ACCT-LN-000492,ACCT-INV-00171,PROD-0049,5,339.40,1697.00
ACCT-LN-000493,ACCT-INV-00172,PROD-0007,2,191.65,383.30
ACCT-LN-000494,ACCT-INV-00172,PROD-0084,1,180.06,180.06
ACCT-LN-000495,ACCT-INV-00172,PROD-0007,2,191.65,383.30
ACCT-LN-000496,ACCT-INV-00172,PROD-0054,8,141.18,1129.44
ACCT-LN-000497,ACCT-INV-00172,PROD-0049,2,339.40,678.80
ACCT-LN-000498,ACCT-INV-00173,PROD-0027,1,392.53,392.53
ACCT-LN-000499,ACCT-INV-00173,PROD-0039,7,351.57,2460.99
ACCT-LN-000500,ACCT-INV-00174,PROD-0080,3,150.28,450.84
ACCT-LN-000501,ACCT-INV-00174,PROD-0054,2,141.18,282.36
ACCT-LN-000502,ACCT-INV-00174,PROD-0066,2,482.89,965.78
ACCT-LN-000503,ACCT-INV-00175,PROD-0078,4,390.70,1562.80
ACCT-LN-000504,ACCT-INV-00175,PROD-0100,5,37.08,185.40
ACCT-LN-000505,ACCT-INV-00176,PROD-0038,3,54.08,162.24
ACCT-LN-000506,ACCT-INV-00176,PROD-0006,8,348.13,2785.04
ACCT-LN-000507,ACCT-INV-00176,PROD-0027,8,392.53,3140.24
ACCT-LN-000508,ACCT-INV-00176,PROD-0043,4,430.52,1722.08
ACCT-LN-000509,ACCT-INV-00177,PROD-0074,8,21.14,169.12
ACCT-LN-000510,ACCT-INV-00178,PROD-0010,2,338.44,676.88
ACCT-LN-000511,ACCT-INV-00178,PROD-0033,4,450.15,1800.60
ACCT-LN-000512,ACCT-INV-00178,PROD-0059,5,123.75,618.75
ACCT-LN-000513,ACCT-INV-00178,PROD-0034,8,233.28,1866.24
ACCT-LN-000514,ACCT-INV-00178,PROD-0007,2,191.65,383.30
ACCT-LN-000515,ACCT-INV-00179,PROD-0047,6,450.44,2702.64
ACCT-LN-000516,ACCT-INV-00179,PROD-0055,2,173.52,347.04
ACCT-LN-000517,ACCT-INV-00179,PROD-0013,1,291.02,291.02
ACCT-LN-000518,ACCT-INV-00180,PROD-0043,6,430.52,2583.12
ACCT-LN-000519,ACCT-INV-00180,PROD-0057,5,137.35,686.75
ACCT-LN-000520,ACCT-INV-00181,PROD-0024,2,363.40,726.80
ACCT-LN-000521,ACCT-INV-00181,PROD-0052,7,288.73,2021.11
ACCT-LN-000522,ACCT-INV-00181,PROD-0059,5,123.75,618.75
ACCT-LN-000523,ACCT-INV-00182,PROD-0054,3,141.18,423.54
ACCT-LN-000524,ACCT-INV-00182,PROD-0015,3,309.23,927.69
ACCT-LN-000525,ACCT-INV-00182,PROD-0090,1,163.51,163.51
ACCT-LN-000526,ACCT-INV-00182,PROD-0021,2,86.47,172.94
ACCT-LN-000527,ACCT-INV-00183,PROD-0087,8,284.26,2274.08
ACCT-LN-000528,ACCT-INV-00183,PROD-0024,7,363.40,2543.80
ACCT-LN-000529,ACCT-INV-00183,PROD-0100,6,37.08,222.48
ACCT-LN-000530,ACCT-INV-00183,PROD-0079,1,145.17,145.17
ACCT-LN-000531,ACCT-INV-00183,PROD-0088,3,328.26,984.78
ACCT-LN-000532,ACCT-INV-00184,PROD-0057,1,137.35,137.35
ACCT-LN-000533,ACCT-INV-00184,PROD-0009,5,364.08,1820.40
ACCT-LN-000534,ACCT-INV-00184,PROD-0084,6,180.06,1080.36
ACCT-LN-000535,ACCT-INV-00184,PROD-0002,4,368.34,1473.36
ACCT-LN-000536,ACCT-INV-00185,PROD-0067,2,465.51,931.02
ACCT-LN-000537,ACCT-INV-00185,PROD-0056,4,149.95,599.80
ACCT-LN-000538,ACCT-INV-00185,PROD-0062,6,76.22,457.32
ACCT-LN-000539,ACCT-INV-00186,PROD-0072,1,394.58,394.58
ACCT-LN-000540,ACCT-INV-00186,PROD-0002,3,368.34,1105.02
ACCT-LN-000541,ACCT-INV-00187,PROD-0022,2,311.47,622.94
ACCT-LN-000542,ACCT-INV-00187,PROD-0097,8,304.44,2435.52
ACCT-LN-000543,ACCT-INV-00187,PROD-0042,4,203.90,815.60
ACCT-LN-000544,ACCT-INV-00187,PROD-0043,5,430.52,2152.60
ACCT-LN-000545,ACCT-INV-00188,PROD-0052,4,288.73,1154.92
ACCT-LN-000546,ACCT-INV-00188,PROD-0011,8,283.89,2271.12
ACCT-LN-000547,ACCT-INV-00188,PROD-0057,8,137.35,1098.80
ACCT-LN-000548,ACCT-INV-00188,PROD-0012,8,343.50,2748.00
ACCT-LN-000549,ACCT-INV-00189,PROD-0014,7,162.38,1136.66
ACCT-LN-000550,ACCT-INV-00190,PROD-0012,29,343.50,9961.50
ACCT-LN-000551,ACCT-INV-00191,PROD-0072,4,394.58,1578.32
ACCT-LN-000552,ACCT-INV-00191,PROD-0084,8,180.06,1440.48
ACCT-LN-000553,ACCT-INV-00191,PROD-0044,6,246.34,1478.04
ACCT-LN-000554,ACCT-INV-00191,PROD-0007,4,191.65,766.60
ACCT-LN-000555,ACCT-INV-00191,PROD-0059,6,123.75,742.50
ACCT-LN-000556,ACCT-INV-00192,PROD-0092,6,175.43,1052.58
ACCT-LN-000557,ACCT-INV-00192,PROD-0092,8,175.43,1403.44
ACCT-LN-000558,ACCT-INV-00192,PROD-0015,2,309.23,618.46
ACCT-LN-000559,ACCT-INV-00192,PROD-0098,4,158.68,634.72
ACCT-LN-000560,ACCT-INV-00193,PROD-0071,6,405.68,2434.08
ACCT-LN-000561,ACCT-INV-00193,PROD-0090,2,163.51,327.02
ACCT-LN-000562,ACCT-INV-00193,PROD-0006,3,348.13,1044.39
ACCT-LN-000563,ACCT-INV-00194,PROD-0014,5,162.38,811.90
ACCT-LN-000564,ACCT-INV-00194,PROD-0079,4,145.17,580.68
ACCT-LN-000565,ACCT-INV-00194,PROD-0025,2,133.33,266.66
ACCT-LN-000566,ACCT-INV-00194,PROD-0051,4,274.05,1096.20
ACCT-LN-000567,ACCT-INV-00195,PROD-0014,7,162.38,1136.66
ACCT-LN-000568,ACCT-INV-00195,PROD-0006,2,348.13,696.26
ACCT-LN-000569,ACCT-INV-00195,PROD-0099,8,21.86,174.88
ACCT-LN-000570,ACCT-INV-00196,PROD-0018,8,334.54,2676.32
ACCT-LN-000571,ACCT-INV-00196,PROD-0001,1,33.55,33.55
ACCT-LN-000572,ACCT-INV-00196,PROD-0071,7,405.68,2839.76
ACCT-LN-000573,ACCT-INV-00196,PROD-0075,8,66.19,529.52
ACCT-LN-000574,ACCT-INV-00196,PROD-0066,3,482.89,1448.67
ACCT-LN-000575,ACCT-INV-00197,PROD-0014,7,162.38,1136.66
ACCT-LN-000576,ACCT-INV-00197,PROD-0085,6,284.56,1707.36
ACCT-LN-000577,ACCT-INV-00198,PROD-0089,4,60.13,240.52
ACCT-LN-000578,ACCT-INV-00198,PROD-0036,7,148.18,1037.26
ACCT-LN-000579,ACCT-INV-00198,PROD-0044,5,246.34,1231.70
ACCT-LN-000580,ACCT-INV-00198,PROD-0058,3,378.28,1134.84
ACCT-LN-000581,ACCT-INV-00198,PROD-0018,7,334.54,2341.78
ACCT-LN-000582,ACCT-INV-00199,PROD-0090,6,163.51,981.06
ACCT-LN-000583,ACCT-INV-00199,PROD-0092,4,175.43,701.72
ACCT-LN-000584,ACCT-INV-00199,PROD-0026,4,447.94,1791.76
ACCT-LN-000585,ACCT-INV-00200,PROD-0087,3,284.26,852.78
ACCT-LN-000586,ACCT-INV-00200,PROD-0091,3,283.43,850.29
ACCT-LN-000587,ACCT-INV-00200,PROD-0065,6,482.41,2894.46
ACCT-LN-000588,ACCT-INV-00201,PROD-0062,7,76.22,533.54
ACCT-LN-000589,ACCT-INV-00201,PROD-0087,5,284.26,1421.30
ACCT-LN-000590,ACCT-INV-00201,PROD-0055,1,173.52,173.52
ACCT-LN-000591,ACCT-INV-00201,PROD-0067,2,465.51,931.02
ACCT-LN-000592,ACCT-INV-00201,PROD-0004,7,107.19,750.33
ACCT-LN-000593,ACCT-INV-00202,PROD-0035,3,386.42,1159.26
ACCT-LN-000594,ACCT-INV-00202,PROD-0037,5,128.73,643.65
ACCT-LN-000595,ACCT-INV-00203,PROD-0027,1,392.53,392.53
ACCT-LN-000596,ACCT-INV-00203,PROD-0046,8,276.04,2208.32
ACCT-LN-000597,ACCT-INV-00203,PROD-0014,4,162.38,649.52
ACCT-LN-000598,ACCT-INV-00204,PROD-0066,5,482.89,2414.45
ACCT-LN-000599,ACCT-INV-00204,PROD-0089,1,60.13,60.13
ACCT-LN-000600,ACCT-INV-00205,PROD-0071,1,405.68,405.68
ACCT-LN-000601,ACCT-INV-00205,PROD-0002,5,368.34,1841.70
ACCT-LN-000602,ACCT-INV-00205,PROD-0026,8,447.94,3583.52
ACCT-LN-000603,ACCT-INV-00206,PROD-0097,4,304.44,1217.76
ACCT-LN-000604,ACCT-INV-00206,PROD-0100,4,37.08,148.32
ACCT-LN-000605,ACCT-INV-00206,PROD-0038,8,54.08,432.64
ACCT-LN-000606,ACCT-INV-00207,PROD-0023,2,216.00,432.00
ACCT-LN-000607,ACCT-INV-00207,PROD-0049,1,339.40,339.40
ACCT-LN-000608,ACCT-INV-00208,PROD-0021,5,86.47,432.35
ACCT-LN-000609,ACCT-INV-00208,PROD-0001,6,33.55,201.30
ACCT-LN-000610,ACCT-INV-00209,PROD-0042,1,203.90,203.90
ACCT-LN-000611,ACCT-INV-00209,PROD-0100,5,37.08,185.40
ACCT-LN-000612,ACCT-INV-00210,PROD-0010,6,338.44,2030.64
ACCT-LN-000613,ACCT-INV-00210,PROD-0068,4,207.38,829.52
ACCT-LN-000614,ACCT-INV-00210,PROD-0024,2,363.40,726.80
ACCT-LN-000615,ACCT-INV-00211,PROD-0069,7,302.17,2115.19
ACCT-LN-000616,ACCT-INV-00211,PROD-0012,6,343.50,2061.00
ACCT-LN-000617,ACCT-INV-00211,PROD-0029,4,236.38,945.52
ACCT-LN-000618,ACCT-INV-00211,PROD-0085,6,284.56,1707.36
ACCT-LN-000619,ACCT-INV-00211,PROD-0043,6,430.52,2583.12
ACCT-LN-000620,ACCT-INV-00212,PROD-0061,1,422.03,422.03
ACCT-LN-000621,ACCT-INV-00212,PROD-0015,6,309.23,1855.38
ACCT-LN-000622,ACCT-INV-00212,PROD-0058,4,378.28,1513.12
ACCT-LN-000623,ACCT-INV-00212,PROD-0083,4,251.46,1005.84
ACCT-LN-000624,ACCT-INV-00212,PROD-0006,6,348.13,2088.78
ACCT-LN-000625,ACCT-INV-00213,PROD-0070,5,64.42,322.10
ACCT-LN-000626,ACCT-INV-00213,PROD-0004,6,107.19,643.14
ACCT-LN-000627,ACCT-INV-00213,PROD-0066,8,482.89,3863.12
ACCT-LN-000628,ACCT-INV-00214,PROD-0042,2,203.90,407.80
ACCT-LN-000629,ACCT-INV-00214,PROD-0013,3,291.02,873.06
ACCT-LN-000630,ACCT-INV-00215,PROD-0001,2,33.55,67.10
ACCT-LN-000631,ACCT-INV-00215,PROD-0027,4,392.53,1570.12
ACCT-LN-000632,ACCT-INV-00215,PROD-0088,7,328.26,2297.82
ACCT-LN-000633,ACCT-INV-00215,PROD-0014,4,162.38,649.52
ACCT-LN-000634,ACCT-INV-00215,PROD-0069,7,302.17,2115.19
ACCT-LN-000635,ACCT-INV-00216,PROD-0004,8,107.19,857.52
ACCT-LN-000636,ACCT-INV-00216,PROD-0092,6,175.43,1052.58
ACCT-LN-000637,ACCT-INV-00217,PROD-0033,2,450.15,900.30
ACCT-LN-000638,ACCT-INV-00217,PROD-0074,4,21.14,84.56
ACCT-LN-000639,ACCT-INV-00218,PROD-0081,7,291.38,2039.66
ACCT-LN-000640,ACCT-INV-00218,PROD-0056,6,149.95,899.70
ACCT-LN-000641,ACCT-INV-00218,PROD-0003,7,492.35,3446.45
ACCT-LN-000642,ACCT-INV-00218,PROD-0087,2,284.26,568.52
ACCT-LN-000643,ACCT-INV-00219,PROD-0009,1,364.08,364.08
ACCT-LN-000644,ACCT-INV-00219,PROD-0090,2,163.51,327.02
ACCT-LN-000645,ACCT-INV-00219,PROD-0046,2,276.04,552.08
ACCT-LN-000646,ACCT-INV-00219,PROD-0038,5,54.08,270.40
ACCT-LN-000647,ACCT-INV-00219,PROD-0078,2,390.70,781.40
ACCT-LN-000648,ACCT-INV-00220,PROD-0085,1,284.56,284.56
ACCT-LN-000649,ACCT-INV-00220,PROD-0061,3,422.03,1266.09
ACCT-LN-000650,ACCT-INV-00220,PROD-0069,4,302.17,1208.68
ACCT-LN-000651,ACCT-INV-00220,PROD-0018,7,334.54,2341.78
ACCT-LN-000652,ACCT-INV-00221,PROD-0039,6,351.57,2109.42
ACCT-LN-000653,ACCT-INV-00221,PROD-0002,3,368.34,1105.02
ACCT-LN-000654,ACCT-INV-00222,PROD-0051,2,274.05,548.10
ACCT-LN-000655,ACCT-INV-00222,PROD-0040,4,216.21,864.84
ACCT-LN-000656,ACCT-INV-00222,PROD-0096,6,366.42,2198.52
ACCT-LN-000657,ACCT-INV-00222,PROD-0028,7,240.31,1682.17
ACCT-LN-000658,ACCT-INV-00222,PROD-0083,3,251.46,754.38
ACCT-LN-000659,ACCT-INV-00224,PROD-0086,2,56.52,113.04
ACCT-LN-000660,ACCT-INV-00224,PROD-0033,2,450.15,900.30
ACCT-LN-000661,ACCT-INV-00224,PROD-0026,8,447.94,3583.52
ACCT-LN-000662,ACCT-INV-00226,PROD-0043,5,430.52,2152.60
ACCT-LN-000663,ACCT-INV-00226,PROD-0089,3,60.13,180.39
ACCT-LN-000664,ACCT-INV-00226,PROD-0073,6,335.84,2015.04
ACCT-LN-000665,ACCT-INV-00226,PROD-0041,7,216.65,1516.55
ACCT-LN-000666,ACCT-INV-00227,PROD-0092,7,175.43,1228.01
ACCT-LN-000667,ACCT-INV-00227,PROD-0036,6,148.18,889.08
ACCT-LN-000668,ACCT-INV-00228,PROD-0060,8,380.80,3046.40
ACCT-LN-000669,ACCT-INV-00228,PROD-0046,5,276.04,1380.20
ACCT-LN-000670,ACCT-INV-00228,PROD-0063,2,474.66,949.32
ACCT-LN-000671,ACCT-INV-00228,PROD-0023,2,216.00,432.00
ACCT-LN-000672,ACCT-INV-00229,PROD-0026,18,447.94,8062.92
ACCT-LN-000673,ACCT-INV-00229,PROD-0094,30,168.04,5041.20
ACCT-LN-000674,ACCT-INV-00229,PROD-0010,12,338.44,4061.28
ACCT-LN-000675,ACCT-INV-00229,PROD-0003,26,492.35,12801.10
ACCT-LN-000676,ACCT-INV-00229,PROD-0081,10,291.38,2913.80
ACCT-LN-000677,ACCT-INV-00230,PROD-0028,1,240.31,240.31
ACCT-LN-000678,ACCT-INV-00230,PROD-0071,5,405.68,2028.40
ACCT-LN-000679,ACCT-INV-00230,PROD-0070,8,64.42,515.36
ACCT-LN-000680,ACCT-INV-00230,PROD-0084,3,180.06,540.18
ACCT-LN-000681,ACCT-INV-00230,PROD-0047,7,450.44,3153.08
ACCT-LN-000682,ACCT-INV-00231,PROD-0018,8,334.54,2676.32
ACCT-LN-000683,ACCT-INV-00231,PROD-0065,2,482.41,964.82
ACCT-LN-000684,ACCT-INV-00231,PROD-0051,6,274.05,1644.30
ACCT-LN-000685,ACCT-INV-00232,PROD-0088,15,328.26,4923.90
ACCT-LN-000686,ACCT-INV-00232,PROD-0097,26,304.44,7915.44
ACCT-LN-000687,ACCT-INV-00232,PROD-0018,24,334.54,8028.96
ACCT-LN-000688,ACCT-INV-00232,PROD-0021,15,86.47,1297.05
ACCT-LN-000689,ACCT-INV-00232,PROD-0073,28,335.84,9403.52
ACCT-LN-000690,ACCT-INV-00233,PROD-0046,1,276.04,276.04
ACCT-LN-000691,ACCT-INV-00233,PROD-0029,8,236.38,1891.04
ACCT-LN-000692,ACCT-INV-00233,PROD-0030,2,494.13,988.26
ACCT-LN-000693,ACCT-INV-00233,PROD-0034,6,233.28,1399.68
ACCT-LN-000694,ACCT-INV-00234,PROD-0047,7,450.44,3153.08
ACCT-LN-000695,ACCT-INV-00234,PROD-0061,8,422.03,3376.24
ACCT-LN-000696,ACCT-INV-00234,PROD-0006,1,348.13,348.13
ACCT-LN-000697,ACCT-INV-00234,PROD-0084,6,180.06,1080.36
ACCT-LN-000698,ACCT-INV-00234,PROD-0014,5,162.38,811.90
ACCT-LN-000699,ACCT-INV-00235,PROD-0073,3,335.84,1007.52
ACCT-LN-000700,ACCT-INV-00235,PROD-0049,7,339.40,2375.80
ACCT-LN-000701,ACCT-INV-00235,PROD-0047,2,450.44,900.88
ACCT-LN-000702,ACCT-INV-00235,PROD-0067,5,465.51,2327.55
ACCT-LN-000703,ACCT-INV-00235,PROD-0049,4,339.40,1357.60
ACCT-LN-000704,ACCT-INV-00236,PROD-0063,8,474.66,3797.28
ACCT-LN-000705,ACCT-INV-00236,PROD-0078,1,390.70,390.70
